ACounts,A_Unc,QCD_ACounts,QCDA_Unc,TTJets_ACounts,TTJetsA_Unc,DY_ACounts,DYA_Unc,BCounts,B_Unc,QCD_BCounts,QCDB_Unc,TTJets_BCounts,TTJetsB_Unc,DY_BCounts,DYB_Unc,CCounts,C_Unc,QCD_CCounts,QCDC_Unc,TTJets_CCounts,TTJetsC_Unc,DY_CCounts,DYC_Unc,DCounts,D_Unc,QCD_DCounts,QCDD_Unc,TTJets_DCounts,TTJetsD_Unc,DY_DCounts,DYD_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AB,tf_AB_Unc,tf_CD,tf_CD_Unc,tf_AC,tf_AC_Unc,tf_BD,tf_BD_Unc,tf_closure_ratio,tf_closure_ratio_Unc,tf_AC_minus_BD,tf_AC_minus_BD_pull,status,muIsoCut,egmIsoCut,mu_idx,egm_idx,dPhiCut,mJJCut,pixelCut,valid_neighbor_count,closure_compatible_neighbor_count,closure_central_good_neighbor_count,target_a_neighbor_count,closure_compatible_neighbor_fraction,target_a_neighbor_fraction,closure_local_mean,closure_local_std,closureSignificance_local_mean,closureSignificance_local_std,tf_AC_local_mean,tf_AC_local_std,tf_BD_local_mean,tf_BD_local_std,ACounts_local_mean,ACounts_local_std,closure_compatible,closure_central_good,n_valid_neighbors,local_A_mean,local_A_std,local_closure_mean,local_closure_std,local_closure_sig_mean,local_closure_sig_std,local_tf_ratio_mean,local_tf_ratio_std,local_tf_AC_mean,local_tf_AC_std,local_tf_BD_mean,local_tf_BD_std,local_event_count,local_weight_sum,local_pearson_corr,local_spearman_corr,local_factorization_ratio,independence_score
126.9255606556638,39.46136081701638,93.2547393952959,38.13309797322732,33.67082121726492,10.15213457825504,4.3102977642290514e-08,7.606407819227737e-09,459.1797871178983,74.91833700800737,318.3745347535227,71.98440547136768,140.80525236310783,20.76060184530057,1.267734636537956e-09,1.267734636537956e-09,1039.074899469302,251.83003563782097,1011.526045535652,251.6625523510605,27.54885372321675,9.182951241072251,2.1043316429787015e-07,2.5661148364768004e-08,3943.906221289506,386.1320809027641,3830.6498226382055,385.6829110899465,113.2563986398911,18.61923724224994,1.1409611728841604e-08,3.8032039096138685e-09,120.97706293377964,37.27665230580047,0.0468660346360163,0.4172113045405082,0.1095811402715321,0.2764180049220558,0.0970538112920079,0.2634633891293603,0.0688662664174032,0.1221524653521029,0.0481531937540161,0.1164276636800365,0.0221536327262433,1.0491704590740498,0.4592489532659652,0.0057248016720664,0.1080052541498627,valid,0.24,0.1,24,10,2.0,150.0,3,9,9,8,9,1.0,1.0,0.0083120350203306,0.0739586186321628,0.0333588319104197,0.1730419601212579,0.122926165570716,0.0186733764712528,0.1205785368321851,0.0097465474878064,127.72202904219908,17.357605707661737,True,True,9,127.72202904219908,17.357605707661737,0.0083120350203306,0.07395861863216285,0.03335883191041971,0.1730419601212579,1.0140411624147592,0.07601290969771853,0.12292616557071605,0.018673376471252844,0.12057853683218506,0.0097465474878064,26,37.403148463164314,0.1919235112224868,0.16177113458939005,1.032008984583913,0.9843005923257089
126.93825894951148,39.46136122599602,93.2674376891436,38.13309839645267,33.67082121726492,10.15213457825504,4.3102977642290514e-08,7.606407819227737e-09,459.1670888240506,74.91833679258755,318.36183645967503,71.98440524716781,140.80525236310783,20.76060184530057,1.267734636537956e-09,1.267734636537956e-09,1145.0014813915163,256.49481313651745,1114.3916437095747,256.3121006720938,30.60983747024084,9.679680521352758,2.117008989344081e-07,2.5692444152071513e-08,3837.979639367292,383.04929393709625,3727.784224464283,382.60874952322285,110.195414892867,18.365902482144502,1.0141877092303648e-08,3.5856950329642076e-09,136.98535331376578,40.3501111730964,-0.0791494577552889,0.4621542450373746,-0.1780177186515453,0.2764533043398354,0.0970591725403037,0.2983344334729912,0.0731635564741662,0.1108629648192628,0.0424797804462503,0.1196377083698511,0.02288261908737,0.9266557035390393,0.3968475951139058,-0.0087747435505883,-0.1818567085669782,valid,0.26,0.1,26,10,2.0,150.0,3,9,9,7,9,1.0,1.0,-0.051699375326143,0.0931041684720617,-0.1009510820022089,0.2008144509069196,0.1176408995877053,0.0185526408750481,0.122112638836739,0.0097473932100014,130.6387372476316,18.052596279125417,True,True,9,130.6387372476316,18.05259627912542,-0.05169937532614302,0.09310416847206165,-0.10095108200220894,0.2008144509069196,0.9582611924599759,0.0841457693767531,0.11764089958770531,0.018552640875048144,0.12211263883673894,0.009747393210001471,26,36.10648967799506,-0.00809653176723682,0.2719611148415406,1.0334576334980843,0.9959748950003743
152.8743869402545,41.583756795345664,116.14258192779158,40.2091204979655,36.731804964289005,10.603558741976544,4.8173916188442336e-08,8.017857840291318e-09,516.4564511403745,82.53374666677335,369.52923128195073,79.76263227148998,146.92721985715602,21.207117483953088,1.267734636537956e-09,1.267734636537956e-09,1119.0653534007736,256.15928514604167,1091.5164994709269,255.9946342661017,27.54885372321675,9.182951241072251,2.066299603882563e-07,2.5567031154840825e-08,3780.6902770509673,381.480929319698,3676.616829642007,381.0631605175654,104.07344739881884,17.848448979800747,1.0141877092303648e-08,3.5856950329642076e-09,152.86851835488804,45.37831149703913,3.838828389723936e-05,0.4026109429151178,9.534666637837906e-05,0.2960063459420372,0.0933848953194028,0.2959949827663938,0.0740452929520276,0.1366089893460451,0.0485660218070325,0.1366037451613792,0.0258176829592138,1.000038389757614,0.4026418557814977,5.244184665909035e-06,9.534548330732536e-05,valid,0.26,0.11,26,11,2.0,150.0,3,9,9,9,9,1.0,1.0,-0.00296183347694,0.0524949676623624,-0.0031602562106032,0.1281218831067821,0.1326151687435325,0.0134532360212139,0.1325423263194555,0.0105620937974375,145.5013324169566,12.492648662058448,True,True,9,145.50133241695661,12.492648662058453,-0.0029618334769400626,0.05249496766236237,-0.003160256210603251,0.12812188310678208,0.9998392737766388,0.053431864096695765,0.13261516874353252,0.0134532360212139,0.13254232631945553,0.010562093797437555,20,35.37947487366949,-0.041031366543878525,0.24856768072155574,1.030409749130265,1.0261848470273853
126.93060917614878,39.46136097863821,93.25978791578088,38.133098140478815,33.67082121726492,10.15213457825504,4.3102977642290514e-08,7.606407819227737e-09,459.1747385974133,74.9183369228771,318.3694862330377,71.98440538276768,140.80525236310783,20.76060184530057,1.267734636537956e-09,1.267734636537956e-09,1060.5837910360897,252.06761978156024,1029.973953354148,251.88169589580295,30.60983747024084,9.679680521352758,2.117008989344081e-07,2.5692444152071513e-08,3922.397329722718,385.9770275668018,3812.201914819709,385.5398285979285,110.195414892867,18.365902482144502,1.0141877092303648e-08,3.5856950329642076e-09,124.15705092377182,37.82012108359981,0.0218509803929793,0.4257393160152945,0.0507433262786531,0.2764320388440111,0.0970559427016795,0.2703917277832392,0.0695541143800239,0.1196799444314999,0.046834258656931,0.1170648203122943,0.0223050629618955,1.0223391118888594,0.4449730516584394,0.0026151241192055,0.0504125183591787,valid,0.25,0.1,25,10,2.0,150.0,3,9,9,7,9,1.0,1.0,-0.019596274492753,0.0989444466850626,-0.0265110300234842,0.2205980853238811,0.1206614090219877,0.0194728941844483,0.1212629157452009,0.0096941027597415,129.6115753144633,17.99439528606814,True,True,9,129.6115753144633,17.99439528606814,-0.01959627449275304,0.09894444668506264,-0.026511030023484247,0.22059808532388114,0.9898671504965366,0.09410439387496014,0.12066140902198769,0.019472894184448364,0.12126291574520096,0.009694102759741592,27,40.49069259403208,-0.3192319335649817,-0.05854350005614963,1.1185304508080351,1.086184242365849
156.773437997023,41.701705685775714,116.98064922866186,40.21476317981949,39.79278871131309,11.036533853257223,5.704805864420802e-08,8.691150793069184e-09,592.651768026859,85.30488773427027,436.541596927363,82.45649261810514,156.11017109822828,21.859796350305405,1.267734636537956e-09,1.267734636537956e-09,1009.2270221279424,251.4687527104985,987.8001357022858,251.33831032947813,21.426886229168588,8.098601761836372,1.9648808329595267e-07,2.5314341255564548e-08,3810.434240380546,383.9711151258486,3712.482760464365,383.58048616033926,97.95147990477068,17.315538916980298,1.1409611728841604e-08,3.8032039096138685e-09,156.96903325770904,47.85826381988697,-0.001247630103575,0.4051203295162585,-0.0030813119990845,0.2645287611626901,0.0800058227255234,0.2648587952083781,0.0711873121247384,0.155340111352219,0.0566174582473461,0.1555339183514347,0.027328109325363,0.9987539245376832,0.4041113375444461,-0.0001938069992157,-0.0030827697739012,valid,0.24,0.13,24,13,2.0,150.0,3,9,9,7,9,1.0,1.0,-0.035526038185141,0.0694438624307029,-0.0798892544317486,0.1637192654525066,0.1513183633704036,0.0039033877841554,0.1567642163690045,0.012182902979924,153.68257052496529,4.371120348293997,True,True,9,153.68257052496529,4.371120348293997,-0.03552603818514107,0.0694438624307029,-0.07988925443174864,0.16371926545250662,0.9700407004457876,0.06496132062250175,0.1513183633704036,0.00390338778415543,0.15676421636900445,0.012182902979924009,20,36.676441629379525,0.20640638341640366,0.15950622592232527,0.7490461803294466,1.3770552531541642
119.2294071374982,38.317935384724535,79.43661839068855,36.69412885808617,39.79278871131309,11.036533853257223,3.549656982306277e-08,6.943668573624515e-09,340.90584003143823,56.981572847634325,218.4664901492072,53.5921149443501,122.43934988096336,19.359361042705515,1.267734636537956e-09,1.267734636537956e-09,1270.2691156158264,261.31666609679826,1230.476326685206,261.083501777595,39.79278871131309,11.036533853257223,2.1930730675363586e-07,2.5879424127274968e-08,3838.6821057476072,382.9944427441961,3725.425707097575,382.5415888206852,113.2563986398911,18.61923724224994,1.0141877092303648e-08,3.5856950329642076e-09,112.81011242806932,31.94987590121229,0.053839861017056,0.4053030062973675,0.1286677603497756,0.3497429293863165,0.1266935460735152,0.3309128186764591,0.0756584547188413,0.0938615334906381,0.0358158637118562,0.0888080415726544,0.0172874446075075,1.0569035396850792,0.4527417340379139,0.0050534919179837,0.1270687847930695,valid,0.3,0.08,30,8,2.0,150.0,3,9,9,3,9,1.0,1.0,0.1185040060774441,0.0609252947902444,0.2893581401913725,0.1528133690256504,0.1013121902903091,0.0175966496980786,0.0886900543866342,0.0122885818503924,127.21163520973758,20.07667312661928,True,True,9,127.21163520973755,20.07667312661928,0.1185040060774441,0.06092529479024442,0.28935814019137257,0.1528133690256504,1.1396852752475726,0.07613743309614524,0.10131219029030908,0.017596649698078635,0.08869005438663424,0.012288581850392442,22,46.72300713982813,0.2830046154531877,0.4404163051962098,1.136075764321636,1.4245968849345403
156.778486517508,41.70170583871472,116.98569774914684,40.21476333841344,39.79278871131309,11.036533853257223,5.704805864420802e-08,8.691150793069184e-09,592.646719506374,85.3048876595053,436.536548406878,82.45649254075748,156.11017109822828,21.859796350305405,1.267734636537956e-09,1.267734636537956e-09,1030.7359136947307,251.70667786685544,1006.2480435207822,251.55773633655664,24.48786997619267,8.657769458490149,1.977558179324906e-07,2.5346065262913202e-08,3788.925348813757,383.8151888057489,3694.034852645869,383.43661913216727,94.8904961577466,17.042836221882602,1.0141877092303648e-08,3.5856950329642076e-09,161.22309142877066,48.53163827580225,-0.0283495842445598,0.4130912017008254,-0.0694609251718529,0.2645395331776941,0.0800072423911173,0.2720391189595316,0.0719211087908284,0.1521034480651078,0.0549229195560438,0.1564155175799176,0.0275308751800969,0.9724319582767316,0.3906289187756309,-0.0043120695148098,-0.070187117844998,valid,0.25,0.13,25,13,2.0,150.0,3,9,9,6,9,1.0,1.0,-0.0596677438523567,0.089132574602953,-0.1365835344934872,0.2079652946584365,0.1489251699454745,0.0067194860244736,0.1575888363959496,0.0124354156376992,156.39020480394112,2.1181503474831733,True,True,9,156.39020480394112,2.1181503474831733,-0.059667743852356674,0.08913257460295297,-0.13658353449348723,0.20796529465843647,0.9502804601571757,0.07865666798289592,0.14892516994547456,0.0067194860244736455,0.1575888363959496,0.012435415637699242,20,36.70300201322321,0.2064149620648083,0.18556148346075807,0.750481994144386,1.4885417406654928
152.86673716689182,41.58375656061276,116.13493215442892,40.209120255207736,36.731804964289005,10.603558741976544,4.8173916188442336e-08,8.017857840291318e-09,516.4641009137373,82.53374678504106,369.53688105531353,79.76263239386653,146.92721985715602,21.207117483953088,1.267734636537956e-09,1.267734636537956e-09,1034.647663045347,251.72619081640136,1007.0988091155002,251.5586383916072,27.54885372321675,9.182951241072251,2.066299603882563e-07,2.5567031154840825e-08,3865.107967406394,384.4206077439348,3761.0345199974336,384.0060370973764,104.07344739881884,17.848448979800747,1.0141877092303648e-08,3.5856950329642076e-09,138.25186244817513,42.527473318866775,0.0956053291224561,0.3713763791140128,0.2457133638090045,0.2959871497291628,0.0933819578770307,0.2676892008632885,0.0703596707789325,0.147747627165125,0.0539210938586601,0.1336221666429413,0.0251514751157906,1.1057119554117776,0.454044363115781,0.0141254605221837,0.2374083623439588,valid,0.25,0.11,25,11,2.0,150.0,3,9,9,8,9,1.0,1.0,0.0292975785901801,0.0620682069569101,0.0769027604154299,0.1534097190782007,0.1361815253675042,0.014366114972282,0.1315885977444937,0.0105034467821423,144.4741704837883,12.408396346337796,True,True,9,144.47417048378827,12.408396346337796,0.02929757859018013,0.06206820695691008,0.07690276041542989,0.15340971907820067,1.034325311147895,0.06492857804091784,0.13618152536750422,0.014366114972282028,0.13158859774449372,0.010503446782142347,21,39.76367778970652,-0.35876092284503164,-0.0837070575735283,1.1177130437965077,1.488591036844619
109.02972982698664,37.94326294472943,78.41989231744603,36.68780434827657,30.60983747024084,9.679680521352758,3.929977373267664e-08,7.282581038778407e-09,438.1218775080977,74.16911914413893,297.3166251437221,71.2043232229503,140.80525236310783,20.76060184530057,1.267734636537956e-09,1.267734636537956e-09,1056.970730297979,252.06323540727644,1026.3608926135016,251.877308285182,30.60983747024084,9.679680521352758,2.1423636820748405e-07,2.5754921640817885e-08,3964.964130899307,386.2766921362544,3851.7077322480063,385.8276906758293,113.2563986398911,18.61923724224994,1.1409611728841604e-08,3.8032039096138685e-09,116.79349056916249,36.00217374796161,-0.0712077408106552,0.4980032910757737,-0.1484315365079674,0.248857077046949,0.0963075426549242,0.2665776272882054,0.0686728150625018,0.1031530265708012,0.0435180045513499,0.1104983205506895,0.0215825126353432,0.933525740995143,0.433995082006886,-0.0073452939798882,-0.1512126077994787,valid,0.24,0.09,24,9,2.0,150.0,3,9,9,6,9,1.0,1.0,-0.1774220614626311,0.2085166280941006,-0.3452544307679506,0.404788093460339,0.0957990138494661,0.0222078013833969,0.1082036116255905,0.0086155438267939,101.7816667638812,21.866288542169663,True,True,9,101.78166676388119,21.86628854216967,-0.17742206146263115,0.2085166280941006,-0.34525443076795054,0.40478809346033895,0.8743348498338995,0.1418356933248104,0.09579901384946607,0.022207801383396973,0.1082036116255905,0.008615543826793923,25,35.505825327770545,-0.4060952740023327,-0.33126388698549336,1.1296805489706578,1.5453713294627738
113.10483839057235,38.07262694354458,79.43401713781087,36.69412876588454,33.67082121726492,10.15213457825504,3.549656982306277e-08,6.943668573624515e-09,347.0304087783641,57.14576881936112,218.46909140208487,53.59211500747988,128.56131737501153,19.83744194650397,1.267734636537956e-09,1.267734636537956e-09,1258.0928271483417,261.1935232448494,1221.361021964745,260.9782004824601,36.731804964289005,10.603558741976544,2.1930730675363586e-07,2.5879424127274968e-08,3850.858394215092,383.0784339633663,3734.5410118180353,382.61343540294354,116.31738238691518,18.869171073015707,1.0141877092303648e-08,3.5856950329642076e-09,113.37640167249172,32.090665334882644,-0.002400987312157,0.4408552211576353,-0.0054538523913217,0.3259219812716999,0.1221338790464714,0.3267045158134864,0.075211760460632,0.0899018227827764,0.0355551100406559,0.0901176759186176,0.0173374044139663,0.9976047636200008,0.4387458454853339,-0.0002158531358412,-0.0054567704176206,valid,0.29,0.08,29,8,2.0,150.0,3,9,9,2,9,1.0,1.0,-0.0770351881806769,0.2778499596960538,-0.1201027754230899,0.5665938904003504,0.0901954069100944,0.0222147956030233,0.0922933073478482,0.0132073612217722,112.49199747306302,26.718673006516436,True,True,9,112.49199747306302,26.71867300651643,-0.07703518818067694,0.27784995969605375,-0.12010277542308995,0.5665938904003504,0.9823750885695941,0.21141615103944883,0.09019540691009444,0.0222147956030234,0.09229330734784816,0.013207361221772239,22,46.633116749079,0.2865884506319256,0.42619637226216867,1.0977682906413078,1.5606638318687844
