label,ACounts,A_Unc,QCD_ACounts,QCDA_Unc,TTJets_ACounts,TTJetsA_Unc,DY_ACounts,DYA_Unc,BCounts,B_Unc,QCD_BCounts,QCDB_Unc,TTJets_BCounts,TTJetsB_Unc,DY_BCounts,DYB_Unc,CCounts,C_Unc,QCD_CCounts,QCDC_Unc,TTJets_CCounts,TTJetsC_Unc,DY_CCounts,DYC_Unc,DCounts,D_Unc,QCD_DCounts,QCDD_Unc,TTJets_DCounts,TTJetsD_Unc,DY_DCounts,DYD_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AB,tf_AB_Unc,tf_CD,tf_CD_Unc,tf_AC,tf_AC_Unc,tf_BD,tf_BD_Unc,tf_closure_ratio,tf_closure_ratio_Unc,tf_AC_minus_BD,tf_AC_minus_BD_pull,status,muIsoCut,egmIsoCut,mu_idx,egm_idx,dPhiCut,mJJCut,pixelCut,valid_neighbor_count,closure_compatible_neighbor_count,closure_central_good_neighbor_count,target_a_neighbor_count,closure_compatible_neighbor_fraction,target_a_neighbor_fraction,closure_local_mean,closure_local_std,closureSignificance_local_mean,closureSignificance_local_std,tf_AC_local_mean,tf_AC_local_std,tf_BD_local_mean,tf_BD_local_std,ACounts_local_mean,ACounts_local_std,closure_compatible,closure_central_good,n_valid_neighbors,local_A_mean,local_A_std,local_closure_mean,local_closure_std,local_closure_sig_mean,local_closure_sig_std,local_tf_ratio_mean,local_tf_ratio_std,local_tf_AC_mean,local_tf_AC_std,local_tf_BD_mean,local_tf_BD_std,local_event_count,local_weight_sum,local_pearson_corr,local_spearman_corr,local_factorization_ratio,independence_score
old_wp,107.04722049931104,37.92599221810482,76.43738298596723,36.66994233336469,30.60983747024084,9.679680521352758,4.3102977642290514e-08,7.606407819227737e-09,479.0581272742512,75.70716829896871,335.1918911628515,72.74065659154948,143.86623611013192,20.985047307038485,1.267734636537956e-09,1.267734636537956e-09,982.0774447138552,249.4676644696553,954.528590781473,249.29859410443652,27.54885372321675,9.182951241072251,2.091654296613322e-07,2.562981436315834e-08,4000.903676044953,387.6625273813557,3887.6472773923847,387.2151328915455,113.2563986398911,18.61923724224994,1.2677346365379561e-08,4.008928920145659e-09,117.5914792250088,36.978600488997,-0.0985010042905842,0.5203837379452312,-0.1990617739976665,0.223453510972435,0.0866865677210808,0.2454639062154769,0.0667349234922657,0.1090007932424321,0.0475185061219342,0.119737480845282,0.0221960291121554,0.9103314390193056,0.4312437359234447,-0.0107366876028499,-0.2047155833126017,valid,0.21,0.1,21,10,2.0,150.0,3,9,9,7,9,1.0,1.0,-0.0639090880586345,0.0541150320856865,-0.1302513446061811,0.1070008766168525,0.1151826638514478,0.0103690982832403,0.122503382706088,0.0121336578096707,113.7389198512652,10.512104989258166,True,True,9,113.73891985126521,10.512104989258168,-0.06390908805863452,0.054115032085686535,-0.13025134460618115,0.1070008766168525,0.9422930945141768,0.04651493707491189,0.11518266385144786,0.010369098283240348,0.12250338270608802,0.012133657809670757,28,70.00571960513192,0.6535290995662462,0.5330057985688562,1.6949323130162213,
independence_ranked_wp,126.9255606556638,39.46136081701638,93.2547393952959,38.13309797322732,33.67082121726492,10.15213457825504,4.3102977642290514e-08,7.606407819227737e-09,459.1797871178983,74.91833700800737,318.3745347535227,71.98440547136768,140.80525236310783,20.76060184530057,1.267734636537956e-09,1.267734636537956e-09,1039.074899469302,251.83003563782097,1011.526045535652,251.6625523510605,27.54885372321675,9.182951241072251,2.1043316429787015e-07,2.5661148364768004e-08,3943.906221289506,386.1320809027641,3830.6498226382055,385.6829110899465,113.2563986398911,18.61923724224994,1.1409611728841604e-08,3.8032039096138685e-09,120.97706293377964,37.27665230580047,0.0468660346360163,0.4172113045405082,0.1095811402715321,0.2764180049220558,0.0970538112920079,0.2634633891293603,0.0688662664174032,0.1221524653521029,0.0481531937540161,0.1164276636800365,0.0221536327262433,1.0491704590740498,0.4592489532659652,0.0057248016720664,0.1080052541498627,valid,0.24,0.1,24,10,2.0,150.0,3,9,9,8,9,1.0,1.0,0.0083120350203306,0.0739586186321628,0.0333588319104197,0.1730419601212579,0.122926165570716,0.0186733764712528,0.1205785368321851,0.0097465474878064,127.72202904219908,17.357605707661737,True,True,9,127.72202904219908,17.357605707661737,0.0083120350203306,0.07395861863216285,0.03335883191041971,0.1730419601212579,1.0140411624147592,0.07601290969771853,0.12292616557071605,0.018673376471252844,0.12057853683218506,0.0097465474878064,26,37.403148463164314,0.1919235112224868,0.16177113458939005,1.032008984583913,0.9843005923257089
