scan_variable,scan_cut,muIsoCut,egmIsoCut,fixed_mu_iso,fixed_egm_iso,dPhiCut,mJJCut,pixelCut,signal_name,sig_A,sig_B,sig_C,sig_D,signalEff,AsimovSig,ACounts,BCounts,CCounts,DCounts,A_Unc,B_Unc,C_Unc,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
egm,0.0,0.1,0.0,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,0.3103215767634855,0.062064315352697096,15.764336099585062,3.3204408713692946,0.015948963317384372,,0.0,2.187378730131629,563.0061555134087,5003.89293428883,0.0,1.1521374371022102,210.16196564678265,418.94740450804517,0.2461099199514021,0.1602147832503669,,,-1.5361249128103696,0.0,,0.0004371353981502618,0.00023313883944238136,0.0
egm,0.01,0.1,0.01,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,1.2723184647302905,0.3103215767634855,14.802339211618257,3.0721836099585063,0.06539074960127592,0.6256750440102778,3.731968562779276,32.16173668832171,559.2741869506293,4973.9185763306405,3.131520342952504,12.146109803197337,210.1386337275017,418.77288257640356,3.616309527638245,1.950428178057266,0.9690085719653283,0.9665782781509513,0.03135025613085529,0.006672878258743453,0.006134973060925182,0.00646607623240348,0.002501907898370219,1.0319826149440714
egm,0.02,0.1,0.02,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,3.444569502074689,0.7447717842323651,12.630088174273858,2.6377334024896264,0.17703349282296652,1.4640073559017268,4.497738308301394,99.58520144623412,558.5084172051073,4906.495111572727,3.2018354188456692,35.91458161367499,210.1375741138887,417.40675364950226,11.335825670263395,5.986155233123006,2.5203390889463413,2.233923028045468,-1.0072819652337581,0.008053125377785738,0.0064842961283702654,0.02029660667781917,0.0075207012458197615,0.39677200753889913
egm,0.03,0.1,0.03,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,4.996177385892116,1.1171576763485478,11.078480290456431,2.265347510373444,0.25677830940988833,1.2517389182068712,14.349381081524188,164.44655712490197,548.6567744318844,4841.633755894059,6.228756496690992,39.15070988918415,210.0696417786834,417.1156639109523,18.635180219639803,8.553915704162034,1.298674842752199,0.8204533826775067,-0.40502984167274775,0.02615365698597723,0.015137999404415552,0.03396509637365893,0.00859941795097822,0.7700156860517631
egm,0.04,0.1,0.04,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,6.796042531120332,1.303350622406639,9.278615145228216,2.0791545643153526,0.34928229665071775,1.3678120908223201,22.521428571246886,231.6317745580697,540.4847269421617,4774.448538460891,9.659648813284122,43.19746119527642,209.93985564757222,416.71601182458085,26.221549025954,11.527766208119218,1.1642933281519743,0.7151047766920924,-0.2460204913442809,0.04166894539030507,0.02411188926664041,0.04851487510906116,0.00998948539528751,0.8588900887951071
egm,0.05,0.1,0.05,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,8.347650414937759,1.582640041493776,7.7270072614107885,1.7998651452282157,0.4290271132376394,1.6397433183221921,23.277255258533934,287.04252247185076,539.7289002548747,4719.0377905471105,9.682671163122182,45.996336668843426,209.93879508958386,416.4163687677851,32.82981655507268,14.111570877166757,1.4103817735571111,0.843633095819581,-0.5581708483207134,0.043127679928834234,0.024561221719853407,0.06082649370743266,0.011127124325103297,0.7090278807828811
egm,0.06,0.1,0.06,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,9.61996887966805,1.7998651452282157,6.4546887966804976,1.582640041493776,0.4944178628389155,1.874699736974821,23.31161940227843,348.5035209277029,539.6945361111302,4657.5767920912585,9.682715775403468,57.29306341792063,209.93879303199824,415.0129637118481,40.38268276747436,17.429408605658328,1.7322984761636695,1.0376565228405403,-0.8561907999964693,0.043194099333031345,0.024580499752434447,0.07482507245387238,0.013991724635474084,0.577267724794511
egm,0.07,0.1,0.07,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,10.612997925311204,1.9239937759336099,5.461659751037344,1.4585114107883816,0.5454545454545454,2.0518579261091565,23.438167220376698,371.757789732489,539.5679882930319,4634.322523286472,9.683200616897775,58.332832257356614,209.9387706697654,414.8680945138306,43.28326346090687,18.567637439481512,1.846700002348188,1.0998437652971307,-0.9476713406263207,0.04343876532506179,0.024652088228604416,0.08021836802779399,0.014491572706034914,0.5415064703137711
egm,0.08,0.1,0.08,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,11.450866182572614,2.14121887966805,4.623791493775934,1.241286307053942,0.5885167464114833,2.2024299329310955,23.469930116314437,436.665317052622,539.5362253970942,4569.41499596634,9.683244877346759,67.98086925733976,209.93876862829498,413.39673024797634,51.55950097164967,22.106227060616927,2.196832317613489,1.3071633642962208,-1.1638997923247487,0.04350019333556475,0.024669992568157596,0.09556263054200355,0.017207041409582315,0.45520087809266296
egm,0.09,0.1,0.09,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,12.102541493775934,2.265347510373444,3.972116182572614,1.1171576763485478,0.6220095693779905,2.1981862158099417,26.533515118751684,520.6180922163327,536.472640394657,4485.4622208026285,10.155533448358309,82.68986986257526,209.9164522968572,410.7074878630922,62.267242219364306,26.906293620953466,2.3467392820244535,1.3546432612952632,-1.2425207179680224,0.04945921398569787,0.027071890288879765,0.11606788031829043,0.02127908270251119,0.4261231776617867
egm,0.1,0.1,0.1,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,12.630088174273858,2.482572614107884,3.444569502074689,0.8999325726141079,0.6491228070175438,2.288060886794062,26.536116375432577,559.5692313981295,536.4700391379762,4446.511081620832,10.155533781502623,84.06438812713074,209.91645228074,410.42835405648174,67.51183612459063,28.974975742279923,2.5441490823085857,1.4629688207831963,-1.3345765916682104,0.04946430264413645,0.0270734454410328,0.12584456017911388,0.02218905613065296,0.3930587271609847
egm,0.11,0.1,0.11,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,13.06453838174274,2.6377334024896264,3.010119294605809,0.7447717842323651,0.671451355661882,2.037542023606779,36.979110768953674,632.3517273116754,526.027044744455,4373.728585707286,12.906189475357534,91.51206718950101,209.76530236849376,408.83223542598233,76.05275540960918,33.03704840459509,2.0566410015856933,1.146031433171231,-1.1016427720021749,0.0702988774786631,0.03725375182810672,0.1445795537880676,0.02490821173902267,0.4862297305309915
egm,0.12,0.1,0.12,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,13.343827800829876,2.7618620331950208,2.730829875518672,0.620643153526971,0.685805422647528,2.0623440922511556,37.64259979915204,660.4149567158236,525.3635557142566,4345.665356303138,12.923099712834198,92.26562121162205,209.76426125136663,408.66283205979846,79.8400064109537,34.59772149117498,2.1210013877084077,1.1725974149607887,-1.1425551401342027,0.07165057299792169,0.03772946711260665,0.15197096475869445,0.025593394766213244,0.4714754105278684
egm,0.13,0.1,0.13,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,13.592085062240663,2.823926348547718,2.482572614107884,0.5585788381742739,0.6985645933014354,2.023707347218373,40.79852246121344,708.6266835626684,522.2076330521952,4297.453629456292,13.280988694260238,94.01899524969645,209.7419060269606,408.26300799477184,86.10919280301955,37.33079652129261,2.1105958649576664,1.1442356640387492,-1.1435479809558746,0.07812701285646581,0.04039142003005509,0.16489455027635117,0.026907942714806298,0.47379984799698155
egm,0.14,0.1,0.14,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,13.68518153526971,2.885990663900415,2.389476141078838,0.49651452282157676,0.7033492822966507,2.007615766562871,42.120298009516105,758.9640805441978,520.8858575038925,4247.116232474765,13.31383513462919,99.92481833165388,209.73982358752798,406.85782018548883,93.08284357420555,40.42905195975718,2.2099284186730026,1.1871233578266038,-1.1972917951189708,0.08086281745363254,0.04139420455575964,0.17870103830474984,0.02909653606810118,0.45250334424880184
egm,0.15,0.1,0.15,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,13.778278008298756,2.948054979253112,2.2963796680497923,0.4344502074688797,0.7081339712918661,1.056843468956661,165.4371726396603,775.5689103994796,397.5689828737483,4230.5114026194815,116.92825207349036,100.29540266656971,174.63056912109556,406.7666251902339,72.8853118479011,34.10107711913928,0.4405618802894621,0.3734260442952101,0.759871090048201,0.4161219304479706,0.3462774157641751,0.18332746010783865,0.02954259841530774,2.269828699984145
egm,0.16,0.1,0.16,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,13.90240663900415,3.0411514522821577,2.1722510373443984,0.341353734439834,0.7145135566188198,1.0662382294728485,165.43717264092805,826.1931841833878,397.5689828724806,4179.887128835573,116.92825207349036,105.85360368938137,174.63056912109556,405.35573235205766,78.583170733481,36.75449681629686,0.4750031052817935,0.4025773270268884,0.7086143164428425,0.4161219304524862,0.34627741576632626,0.19765920914078544,0.031761037278616955,2.105249394962912
egm,0.17,0.1,0.17,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.026535269709544,3.0721836099585063,2.048122406639004,0.3103215767634855,0.7208931419457736,1.0749466780204746,165.65361084977542,843.7681021900315,397.3525446636332,4162.31221082893,116.92832865741123,106.20751057690444,174.63051784239735,405.26314890668056,80.54979673051565,37.64968900318854,0.4862543974580972,0.4116567784101325,0.6928005837237865,0.41689329305794304,0.3466452279215843,0.20271619702021199,0.03225921400868363,2.0565366713957065
egm,0.18,0.1,0.18,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.150663900414937,3.0721836099585063,1.9239937759336099,0.3103215767634855,0.7272727272727272,1.0615524540410566,173.03822274661468,1139.1514132608859,389.96793276679404,3866.928899758075,117.15929023457396,198.61754182979143,174.47565021013764,368.87576125599884,114.87993010823443,56.24138880194066,0.6638991564104119,0.5547042119999268,0.44751193917781784,0.44372423526960564,0.36010130507841004,0.2945881454743463,0.05854795918383727,1.5062528553384935
egm,0.19,0.1,0.19,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.398921161825726,3.103215767634855,1.6757365145228216,0.27928941908713695,0.7400318979266347,1.0799233811571296,173.04082400329554,1166.1535371404739,389.9653315101131,3839.926775878487,117.15929026345138,199.05125459151895,174.47565019074665,368.6419037633187,118.42919858768332,57.84030087422481,0.684400338878575,0.5713585500511924,0.4179703254906805,0.4437338656059686,0.36010608263848687,0.30369160799262496,0.05947369732765343,1.46113311638412
egm,0.2,0.1,0.2,0.1,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.460985477178424,3.103215767634855,1.6136721991701244,0.27928941908713695,0.7432216905901116,1.0845167796396755,173.0408240045633,1219.9097806194586,389.9653315088454,3786.1705323995025,117.15929026345138,202.0174690189579,174.47565019074665,367.0247912278897,125.6474102101943,61.16836748812601,0.7261142619552068,0.6055163683029227,0.3585898857544287,0.4437338656106621,0.36010608264081523,0.3222014883324168,0.061826173739235164,1.3771937178417368
