scan_variable,scan_cut,muIsoCut,egmIsoCut,fixed_mu_iso,fixed_egm_iso,dPhiCut,mJJCut,pixelCut,signal_name,sig_A,sig_B,sig_C,sig_D,signalEff,AsimovSig,ACounts,BCounts,CCounts,DCounts,A_Unc,B_Unc,C_Unc,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio,fixed_value,fixed_variable,scanned_variable
mu,0.1,0.1,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,12.630088174273858,2.482572614107884,3.444569502074689,0.8999325726141079,0.6491228070175438,2.288060886794062,26.536116375432577,559.5692313981295,536.4700391379762,4446.511081620832,10.155533781502623,84.06438812713074,209.91645228074,410.42835405648174,67.51183612459063,28.974975742279923,-1.5441490823085857,1.4629688207831963,-1.3345765916682104,0.04946430264413645,0.0270734454410328,0.12584456017911388,0.02218905613065296,0.3930587271609847,0.1,egmIsoCut,muIsoCut
mu,0.11,0.11,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,13.002474066390041,2.110186721991701,3.5997302904564314,0.7447717842323651,0.6682615629984051,2.347543282270471,26.63365653954438,559.4716912340177,579.3335208296971,4403.647599929111,10.155954222200135,84.06433733404847,212.58199083011837,409.0540892429122,73.60277981652445,29.97470397091163,-1.7635251549948676,1.5417831215314293,-1.4840878084491806,0.04597292506292537,0.02432883773534458,0.12704733486008826,0.022443040026119253,0.36185666636418123,0.1,egmIsoCut,muIsoCut
mu,0.12,0.12,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,13.374859958506224,1.7378008298755188,3.7548910788381744,0.5896109958506224,0.6874003189792662,1.9166993450266607,44.43210118557692,541.6732465879852,591.1718717957925,4391.809248963014,14.854045300944678,83.36254288212184,212.7332106980156,408.97546603403805,72.91345523777775,29.3333706070639,-0.6410084891831798,0.8583758874210072,-0.8662232762943051,0.07515936279343992,0.03691652046390587,0.12333715238563334,0.022185753614541538,0.6093813691955701,0.1,egmIsoCut,muIsoCut
mu,0.13,0.13,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,13.68518153526971,1.4274792531120333,3.8479875518672197,0.49651452282157676,0.7033492822966507,1.82599259598682,51.787551445694774,534.3177963278674,614.6497345197855,4368.331386239022,16.574289036185533,83.03763701190624,213.11615186187896,408.7760469587589,75.18163404376631,29.41982510382217,-0.45173177617024307,0.7338885454894147,-0.6928020822699633,0.08425538731608732,0.03975642532341166,0.1223162230802952,0.02218903628322622,0.6888324802244538,0.1,egmIsoCut,muIsoCut
mu,0.14,0.14,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,13.8713744813278,1.241286307053942,3.9410840248962655,0.4034180497925311,0.7129186602870813,1.7913805021117735,55.509422967504065,530.5959248060581,687.0955794435803,4295.885541315228,16.867526528868268,82.97856811474904,216.24281229079196,407.1306877210489,84.86495063679097,30.889861442578308,-0.528838638558214,0.7249069157026128,-0.8340793131424712,0.08078850254349822,0.03534295289273472,0.12351258423975861,0.02258586456727308,0.6540912656047598,0.1,egmIsoCut,muIsoCut
mu,0.15,0.15,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.08859958506224,1.024061203319502,3.972116182572614,0.37238589211618256,0.7240829346092506,1.8083460072207889,56.177806527846094,529.9275412457159,727.7162015458439,4255.264919212965,16.880469264636517,82.97593611994854,216.88958392344358,406.7865031403579,90.62581642535822,31.717032854219603,-0.6131960648986359,0.7441267828431338,-0.9587699254412004,0.07719741076055604,0.03267180683708945,0.1245345592592926,0.02284651933182586,0.6198874530870087,0.1,egmIsoCut,muIsoCut
mu,0.16,0.16,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.150663900414937,0.9619968879668049,4.06521265560166,0.27928941908713695,0.7272727272727272,1.8155097914937859,56.212170670322855,529.8931771032392,851.0141655667749,4131.966955192033,16.880494854370454,82.97593091401683,246.04074605101835,389.84651086588326,109.13606155184816,37.33178490450581,-0.9415023517223184,0.8837341039332273,-1.2917439591269455,0.06605315509981621,0.027534518473239886,0.12824235596497222,0.02344490443355478,0.5150650469791572,0.1,egmIsoCut,muIsoCut
mu,0.17,0.17,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.274792531120331,0.8378682572614108,4.096244813278008,0.24825726141078838,0.733652312599681,1.8307412010227724,56.21982044368554,529.8855273298766,874.5843659491243,4108.396754809683,16.880495432616286,82.97593079637939,246.37193933992162,389.6372906403222,112.80059487995709,37.89688163104893,-1.006420404578623,0.9040628663086084,-1.3638377613912036,0.06428175786411888,0.026465917961287028,0.12897623062075048,0.023612020551835537,0.4984000350664368,0.1,egmIsoCut,muIsoCut
mu,0.18,0.18,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.398921161825726,0.7137396265560166,4.158309128630705,0.18619294605809128,0.7400318979266347,1.8441530440788627,56.34652224451872,529.7588255290434,916.8579396463282,4066.12318111248,16.88077356722195,82.97587421261858,248.6461125872924,388.1899811263455,119.45373114621862,39.1096022233861,-1.1199840981816558,0.9408205119751986,-1.4814872328387854,0.061456109837750884,0.02483460625708407,0.1302859755921371,0.02389858139673976,0.47170165137451553,0.1,egmIsoCut,muIsoCut
mu,0.19,0.19,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.429953319502074,0.682707468879668,4.158309128630705,0.18619294605809128,0.7416267942583732,1.4297069221424392,97.16901734351231,488.93633043004985,953.9952941845193,4028.985826574289,37.5477613799746,75.89546648468936,249.12002175512313,387.8860212902392,115.77180423658017,36.893680144058074,-0.19144772069993476,0.5967623931421661,-0.35339587067050665,0.10185481829506607,0.04750288074244239,0.12135469109996248,0.022166311511090192,0.8393150472540535,0.1,egmIsoCut,muIsoCut
mu,0.2,0.2,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.492017634854772,0.620643153526971,4.189341286307054,0.15516078838174274,0.74481658692185,1.389924506716579,103.98623675228696,482.1191110212752,965.8598975639176,4017.1212231948903,37.80226533196393,75.7690237059177,249.24907660800378,387.80310540492377,115.91871126414958,36.768861505887365,-0.11475051780446499,0.5378228335605652,-0.22627319535116155,0.10766182239738914,0.04799709361757913,0.1200160722652619,0.022135803999088474,0.897061704864269,0.1,egmIsoCut,muIsoCut
mu,0.21,0.21,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.554081950207468,0.5585788381742739,4.189341286307054,0.15516078838174274,0.7480063795853269,1.3764911315061137,107.04722049931104,479.05812727425115,982.0774447138551,4000.9036760449526,37.925992218104824,75.70716829896871,249.4676644696553,387.66252738135574,117.5914792250088,36.978600488997,-0.09850100429058428,0.5203837379452312,-0.19906177399766653,0.10900079324243217,0.04751850612193429,0.11973748084528207,0.022196029112155423,0.9103314390193056,0.1,egmIsoCut,muIsoCut
mu,0.22,0.22,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.585114107883818,0.5275466804979253,4.220373443983402,0.12412863070539419,0.7496012759170654,1.3155070043316663,118.15599719522552,467.94935057833663,1027.1792448180386,3955.801875940769,38.758902599790964,75.28415295954414,251.71737438976936,386.2055335983233,121.50958910848763,37.54375520439542,-0.02838274817080233,0.46342533473012165,-0.06214847559525521,0.11502958007699667,0.04710003143024097,0.11829443568051519,0.022261472156367357,0.9724005986863481,0.1,egmIsoCut,muIsoCut
mu,0.23,0.23,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.616146265560166,0.49651452282157676,4.2514056016597515,0.09309647302904564,0.7511961722488039,1.3147068471364964,118.81948622035296,467.2858615532092,1035.5439253607713,3947.4371953980367,38.764536759183756,75.28125203144546,251.82566400377758,386.13493198712473,122.58460651445704,37.71550536498253,-0.031687734174524085,0.46264911866894837,-0.0696153298835578,0.11474113585182555,0.04668918147457118,0.11837702246358116,0.02231111044914583,0.969285537547,0.1,egmIsoCut,muIsoCut
mu,0.24,0.24,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.678210580912863,0.4344502074688797,4.2514056016597515,0.09309647302904564,0.7543859649122807,1.278888888760995,126.92556065566379,459.1797871178983,1039.074899469302,3943.906221289506,39.46136081701638,74.91833700800737,251.83003563782097,386.1320809027641,120.97706293377965,37.27665230580047,0.04686603463601635,0.4172113045405083,0.10958114027153215,0.12215246535210297,0.048153193754016166,0.11642766368003651,0.022153632726243395,1.0491704590740498,0.1,egmIsoCut,muIsoCut
mu,0.25,0.25,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.678210580912863,0.4344502074688797,4.2824377593361,0.062064315352697096,0.7543859649122807,1.27886436625534,126.93060917614878,459.1747385974133,1060.58379103609,3922.397329722718,39.46136097863821,74.9183369228771,252.06761978156024,385.97702756680184,124.15705092377183,37.820121083599815,0.02185098039297928,0.4257393160152945,0.05074332627865286,0.11967994443149993,0.046834258656931006,0.11706482031229438,0.022305062961895508,1.0223391118888592,0.1,egmIsoCut,muIsoCut
mu,0.26,0.26,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.70924273858921,0.4034180497925311,4.2824377593361,0.062064315352697096,0.7559808612440191,1.281482351208769,126.93825894951149,459.1670888240506,1145.0014813915163,3837.979639367292,39.46136122599602,74.91833679258755,256.49481313651745,383.0492939370962,136.98535331376578,40.35011117309639,-0.07914945775528892,0.46215424503737457,-0.17801771865154534,0.11086296481926282,0.04247978044625031,0.11963770836985116,0.022882619087370076,0.9266557035390391,0.1,egmIsoCut,muIsoCut
mu,0.27,0.27,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.74027489626556,0.37238589211618256,4.2824377593361,0.062064315352697096,0.7575757575757576,1.2694299113542404,130.00704645516865,456.0983013183934,1145.9839973075525,3836.9971234512545,39.57990236985986,74.85577830714529,256.4957161582562,383.04868926039705,136.22146113049521,40.17912987270186,-0.04780059885038246,0.44415433968848433,-0.11018515705057028,0.1134457782662022,0.04286724507293129,0.11886855440437437,0.02283456420741678,0.9543800615280923,0.1,egmIsoCut,muIsoCut
mu,0.28,0.28,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.74027489626556,0.37238589211618256,4.2824377593361,0.062064315352697096,0.7575757575757576,1.2622577337254999,131.54265895310232,454.5626888204598,1194.1987540742127,3788.7823666845948,39.59116214245313,74.84982363229794,258.783677114945,381.50669615422584,143.275106380162,41.57754687538539,-0.08919119866082781,0.45537948755408325,-0.20435485826748515,0.11015139523829019,0.040852008585172045,0.11997593021375588,0.0231566772886262,0.9181124500725959,0.1,egmIsoCut,muIsoCut
mu,0.29,0.29,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.74027489626556,0.37238589211618256,4.313469917012448,0.031032157676348548,0.7575757575757575,1.1227021506396224,167.53390031724336,418.57144745631877,1203.66376522167,3779.3173555371377,51.451062430429594,67.25135234592801,258.8906519792093,381.43411104596413,133.3095998729515,38.235097546638784,0.20428283696305338,0.334369765780944,0.5338993607516269,0.13918662765958553,0.05218613818291985,0.11075318849396522,0.021014130092403962,1.2567279511521205,0.1,egmIsoCut,muIsoCut
mu,0.3,0.3,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.802339211618257,0.3103215767634855,4.313469917012448,0.031032157676348548,0.7607655502392344,1.1078492302262124,173.65846906416922,412.4468787093929,1215.8400536891554,3767.1410670696523,51.632848797888066,67.11188525582149,259.0148896822496,381.3497576694353,133.11671270755758,38.14383012227255,0.2334568338364822,0.31652686145414566,0.6315480102276024,0.14283002812520204,0.05224240872248134,0.10948538198231667,0.02098131362706613,1.304557974216786,0.1,egmIsoCut,muIsoCut
mu,0.31,0.31,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.802339211618257,0.3103215767634855,4.344502074688797,0.0,0.7607655502392344,1.098461271181494,176.72190007880062,409.38344769476146,1220.9084352668651,3762.0726854919426,51.72350241886405,67.04204289176968,259.0347791388578,381.3362478812211,132.85753528278985,38.06947685065257,0.24821125608343708,0.3079312347441541,0.6829998718264041,0.1447462356504834,0.05232483421928906,0.10881859068632772,0.02095796101460681,1.3301609103514123,0.1,egmIsoCut,muIsoCut
mu,0.32,0.32,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.833371369294605,0.27928941908713695,4.344502074688797,0.0,0.7623604465709728,1.1004305899591365,176.82188751051973,409.28346026304246,1237.2183200738914,3745.762800684916,51.72358502887766,67.04197915736515,259.2451325594407,381.193273807242,135.18554753335687,38.496898535648235,0.23547050969403194,0.3121127365988265,0.6457504996333583,0.14291890496736198,0.05142564042271419,0.10926571756978436,0.02107099357688589,1.307994018124527,0.1,egmIsoCut,muIsoCut
mu,0.33,0.33,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.895435684647303,0.21722510373443984,4.344502074688797,0.0,0.7655502392344498,1.009979869871381,212.6018931741042,373.5034545994579,1293.558257658636,3689.4228631001715,61.278569317083814,58.43708719663802,261.6132306259798,379.57195406547476,130.9550289811922,36.09360761851313,0.384036392968757,0.24564740231415627,1.1480430842348204,0.16435432414069814,0.05787038910756601,0.10123628232888654,0.018956665640347627,1.6234725373138443,0.1,egmIsoCut,muIsoCut
mu,0.34,0.34,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.895435684647303,0.21722510373443984,4.344502074688797,0.0,0.7655502392344498,1.0027293643106419,215.7580116046551,370.34733616890696,1364.827538128613,3618.153582630195,61.35499368245027,58.35684165376505,265.69406639300024,376.7267097448718,139.7011573810689,37.891698678069844,0.3525099886577989,0.25445110596280857,1.0546968860778179,0.1580844506555695,0.05447914304469971,0.10235810274800032,0.019332021517787595,1.544425369477238,0.1,egmIsoCut,muIsoCut
mu,0.35000000000000003,0.35000000000000003,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.895435684647303,0.21722510373443984,4.344502074688797,0.0,0.7655502392344498,1.0024415459506535,215.8847134054883,370.2206343680738,1373.0075433546328,3609.9735774041746,61.35507020573567,58.35676119889938,265.79662967243564,376.6543540255695,140.80871031150804,38.09870888979209,0.34775969965491615,0.25594079373326795,1.0395231684946549,0.15723490701152515,0.0540685325951087,0.10255494297392849,0.019386005718434404,1.53317726529766,0.1,egmIsoCut,muIsoCut
mu,0.36,0.36,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.895435684647303,0.21722510373443984,4.344502074688797,0.0,0.7655502392344498,0.9993822118595882,217.2382518408546,368.86709593270757,1381.8697942309905,3601.111326527817,61.36219554753027,58.34926884857065,265.899976263167,376.5814033843044,141.54694252304344,38.23963141426461,0.34842532876420607,0.2546733984839323,1.0468761909476887,0.1572060209636086,0.05372953112263367,0.10243146142565061,0.01942370849397491,1.5347435131316158,0.1,egmIsoCut,muIsoCut
mu,0.37,0.37,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.926467842323651,0.18619294605809128,4.344502074688797,0.0,0.7671451355661881,0.9914911998798014,221.71855129648998,364.3867964770722,1382.8104920034798,3600.170628755328,61.445673151037184,58.2613548468625,265.90083447144707,376.5807974114361,139.9594456138974,37.93940191597488,0.36875175849972686,0.24471298126211088,1.1321664161943328,0.1603390721857005,0.054084098253355514,0.1012137573610088,0.01933838385809178,1.584162828910736,0.1,egmIsoCut,muIsoCut
mu,0.38,0.38,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.926467842323651,0.18619294605809128,4.344502074688797,0.0,0.7671451355661881,0.9783570697447247,227.84312004341584,358.2622277301464,1412.5953472945296,3570.385773464278,61.59797073564761,58.100311693022974,266.2425198143968,376.3393035473779,141.74366248158626,38.279742786069185,0.37788921405844167,0.2377282409179798,1.187194965159383,0.16129397599941975,0.053157144508142906,0.10034272217663788,0.01940803767437084,1.6074307383796762,0.1,egmIsoCut,muIsoCut
mu,0.39,0.39,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.9575,0.15516078838174274,4.344502074688797,0.0,0.7687400318979266,0.9801650123665138,227.94035223698683,358.16499553657525,1469.494979636634,3513.486141122173,61.59804004163677,58.10023821470127,268.5497280780313,374.69640283949934,149.80040953127903,39.93938571723475,0.34280873017370195,0.24948449580218787,1.0643879161435805,0.15511475397714544,0.05060302873850564,0.10194006213503402,0.01978986115739077,1.5216270299273902,0.1,egmIsoCut,muIsoCut
mu,0.4,0.4,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.9575,0.15516078838174274,4.344502074688797,0.0,0.7687400318979266,0.9787713618340185,228.60384126211423,357.5015065114478,1476.6208209260742,3506.3602998327333,61.6015853398686,58.096479249529466,268.5854794390138,374.6707767976575,150.55331537161908,40.09105270857187,0.3414226351560008,0.2494995825282529,1.06193178817963,0.15481553424036346,0.05033245262854601,0.10195800657693449,0.019829827660798053,1.5184244910039923,0.1,egmIsoCut,muIsoCut
mu,0.41000000000000003,0.41000000000000003,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.9575,0.15516078838174274,4.344502074688797,0.0,0.7687400318979266,0.9722175077334759,231.76236517325015,354.342982600312,1484.9509833410596,3498.0301374177484,61.677657848371986,58.01571114719941,268.6869691332975,374.5980023566695,150.42236338214218,40.08519751405924,0.3509629431435237,0.24443476790920368,1.105775987709524,0.1560740844467454,0.05022617074993179,0.10129786442088477,0.019817811037972612,1.5407440752972805,0.1,egmIsoCut,muIsoCut
mu,0.42,0.42,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.988532157676348,0.12412863070539419,4.344502074688797,0.0,0.770334928229665,0.9679099441144094,234.85495782460288,351.2503899489592,1486.6209474131892,3496.3601733456185,61.7535744354168,57.934896755112604,268.68864553590527,374.59679992189683,149.34851147944255,39.89306100096086,0.36408193012905965,0.2383540102890334,1.1630612981647939,0.15797904518516626,0.05040631455109395,0.100461729494205,0.019758976710466877,1.5725296187965694,0.1,egmIsoCut,muIsoCut
mu,0.43,0.43,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.988532157676348,0.12412863070539419,4.344502074688797,0.0,0.770334928229665,0.9677183577368956,234.949896735837,351.15545103772513,1510.8596853398833,3472.1214354189246,61.75364352457457,57.9348231119755,268.99276720547954,374.37847419794804,152.8018602253264,40.58425656370258,0.3496406580798489,0.24301797335051437,1.1116734382801747,0.1555074233667057,0.04936757732052864,0.10113570552446904,0.019933118418275848,1.537611494973769,0.1,egmIsoCut,muIsoCut
mu,0.44,0.44,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.988532157676348,0.12412863070539419,4.344502074688797,0.0,0.770334928229665,0.9469655055561512,245.577566441,340.52778133256214,1558.329664542704,3424.6514562161037,62.26527444276722,57.38459563456904,271.0969600595019,372.85759882043675,154.9514016348288,41.1470627944576,0.3690327505055072,0.2316617064978425,1.2142951004602869,0.15759025322351505,0.04845740308190223,0.0994342886235819,0.019949288294952044,1.5848683125806649,0.1,egmIsoCut,muIsoCut
mu,0.45,0.45,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.988532157676348,0.12412863070539419,4.344502074688797,0.0,0.770334928229665,0.921058148276583,259.8665328966794,326.23881487688266,1604.930471283159,3378.050649475649,62.85073618803115,56.742763223151485,273.1841028951653,371.33111460933173,154.99785800798688,41.39007530528951,0.40354821269111774,0.21489126597744312,1.3935063429735934,0.16191762668006007,0.047887258609785675,0.09657605783013419,0.01987100863822162,1.6765814459402966,0.1,egmIsoCut,muIsoCut
mu,0.46,0.46,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.988532157676348,0.12412863070539419,4.344502074688797,0.0,0.770334928229665,0.9033580021911212,270.3438914276063,315.7614563459557,1720.1138358603885,3262.8672848984193,63.353380049514065,56.18100616647904,279.195474568048,366.8327108265666,166.46268526027833,44.24317474161231,0.38425579220141426,0.21818404981806663,1.3443410928535386,0.15716627922615498,0.04480264809538948,0.09677422609476012,0.02036771295483975,1.624051005814913,0.1,egmIsoCut,muIsoCut
