scan_variable,scan_cut,muIsoCut,egmIsoCut,fixed_mu_iso,fixed_egm_iso,dPhiCut,mJJCut,pixelCut,signal_name,sig_A,sig_B,sig_C,sig_D,signalEff,AsimovSig,ACounts,BCounts,CCounts,DCounts,A_Unc,B_Unc,C_Unc,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
mu,0.22,0.22,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.585114107883818,0.5275466804979253,4.220373443983402,0.12412863070539419,0.7496012759170654,1.3155070043316663,118.15599719522552,467.94935057833663,1027.1792448180386,3955.801875940769,38.758902599790964,75.28415295954414,251.71737438976936,386.2055335983233,121.50958910848763,37.54375520439542,1.0283827481708023,0.46342533473012165,-0.06214847559525521,0.11502958007699667,0.04710003143024097,0.11829443568051519,0.022261472156367357,0.9724005986863481
mu,0.23,0.23,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.616146265560166,0.49651452282157676,4.2514056016597515,0.09309647302904564,0.7511961722488039,1.3147068471364964,118.81948622035296,467.2858615532092,1035.5439253607713,3947.4371953980367,38.764536759183756,75.28125203144546,251.82566400377758,386.13493198712473,122.58460651445704,37.71550536498253,1.031687734174524,0.46264911866894837,-0.0696153298835578,0.11474113585182555,0.04668918147457118,0.11837702246358116,0.02231111044914583,0.969285537547
mu,0.24,0.24,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.678210580912863,0.4344502074688797,4.2514056016597515,0.09309647302904564,0.7543859649122807,1.278888888760995,126.92556065566379,459.1797871178983,1039.074899469302,3943.906221289506,39.46136081701638,74.91833700800737,251.83003563782097,386.1320809027641,120.97706293377965,37.27665230580047,0.9531339653639836,0.4172113045405083,0.10958114027153215,0.12215246535210297,0.048153193754016166,0.11642766368003651,0.022153632726243395,1.0491704590740498
mu,0.25,0.25,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.678210580912863,0.4344502074688797,4.2824377593361,0.062064315352697096,0.7543859649122807,1.27886436625534,126.93060917614878,459.1747385974133,1060.58379103609,3922.397329722718,39.46136097863821,74.9183369228771,252.06761978156024,385.97702756680184,124.15705092377183,37.820121083599815,0.9781490196070207,0.4257393160152945,0.05074332627865286,0.11967994443149993,0.046834258656931006,0.11706482031229438,0.022305062961895508,1.0223391118888592
mu,0.26,0.26,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.70924273858921,0.4034180497925311,4.2824377593361,0.062064315352697096,0.7559808612440191,1.281482351208769,126.93825894951149,459.1670888240506,1145.0014813915163,3837.979639367292,39.46136122599602,74.91833679258755,256.49481313651745,383.0492939370962,136.98535331376578,40.35011117309639,1.079149457755289,0.46215424503737457,-0.17801771865154534,0.11086296481926282,0.04247978044625031,0.11963770836985116,0.022882619087370076,0.9266557035390391
mu,0.27,0.27,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.74027489626556,0.37238589211618256,4.2824377593361,0.062064315352697096,0.7575757575757576,1.2694299113542404,130.00704645516865,456.0983013183934,1145.9839973075525,3836.9971234512545,39.57990236985986,74.85577830714529,256.4957161582562,383.04868926039705,136.22146113049521,40.17912987270186,1.0478005988503825,0.44415433968848433,-0.11018515705057028,0.1134457782662022,0.04286724507293129,0.11886855440437437,0.02283456420741678,0.9543800615280923
mu,0.28,0.28,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.74027489626556,0.37238589211618256,4.2824377593361,0.062064315352697096,0.7575757575757576,1.2622577337254999,131.54265895310232,454.5626888204598,1194.1987540742127,3788.7823666845948,39.59116214245313,74.84982363229794,258.783677114945,381.50669615422584,143.275106380162,41.57754687538539,1.0891911986608278,0.45537948755408325,-0.20435485826748515,0.11015139523829019,0.040852008585172045,0.11997593021375588,0.0231566772886262,0.9181124500725959
mu,0.29,0.29,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.74027489626556,0.37238589211618256,4.313469917012448,0.031032157676348548,0.7575757575757575,1.1227021506396224,167.53390031724336,418.57144745631877,1203.66376522167,3779.3173555371377,51.451062430429594,67.25135234592801,258.8906519792093,381.43411104596413,133.3095998729515,38.235097546638784,0.7957171630369466,0.334369765780944,0.5338993607516269,0.13918662765958553,0.05218613818291985,0.11075318849396522,0.021014130092403962,1.2567279511521205
mu,0.3,0.3,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.802339211618257,0.3103215767634855,4.313469917012448,0.031032157676348548,0.7607655502392344,1.1078492302262124,173.65846906416922,412.4468787093929,1215.8400536891554,3767.1410670696523,51.632848797888066,67.11188525582149,259.0148896822496,381.3497576694353,133.11671270755758,38.14383012227255,0.7665431661635178,0.31652686145414566,0.6315480102276024,0.14283002812520204,0.05224240872248134,0.10948538198231667,0.02098131362706613,1.304557974216786
mu,0.31,0.31,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.802339211618257,0.3103215767634855,4.344502074688797,0.0,0.7607655502392344,1.098461271181494,176.72190007880062,409.38344769476146,1220.9084352668651,3762.0726854919426,51.72350241886405,67.04204289176968,259.0347791388578,381.3362478812211,132.85753528278985,38.06947685065257,0.7517887439165629,0.3079312347441541,0.6829998718264041,0.1447462356504834,0.05232483421928906,0.10881859068632772,0.02095796101460681,1.3301609103514123
