scan_variable,scan_cut,muIsoCut,egmIsoCut,fixed_mu_iso,fixed_egm_iso,dPhiCut,mJJCut,pixelCut,signal_name,sig_A,sig_B,sig_C,sig_D,signalEff,AsimovSig,ACounts,BCounts,CCounts,DCounts,A_Unc,B_Unc,C_Unc,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
egm,0.0,0.3,0.0,0.3,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,0.341353734439834,0.031032157676348548,18.77445539419087,0.3103215767634855,0.01754385964912281,0.805414722021283,0.09478492596372287,2.0925938041679064,1389.4037378273608,4177.495351974877,0.09237008319520254,1.1484286837688098,264.11106682579816,387.2083727512693,0.6959810624063982,0.4093372596834498,7.342739948678883,8.357859313036373,-1.4326819541734288,6.821985819034862e-05,6.7734759913571e-05,0.0005009206780274811,0.0002788016851275842,0.13618894404396298
egm,0.01,0.3,0.01,0.3,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,1.5205757261410788,0.062064315352697096,17.595233402489626,0.27928941908713695,0.07814992025518341,0.35702369557576336,17.63950748888557,18.25419776221542,1371.8590152644388,4161.33374801683,9.090977377254559,8.64225279287164,263.9545761725296,387.11361934681617,6.017826803353501,3.1259052749683183,0.3411561693060454,0.2496347578162026,1.2089063111707614,0.012858105164316312,0.007073507592064315,0.004386621902392433,0.002116510179852576,2.931208900704114
egm,0.02,0.3,0.02,0.3,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,4.06521265560166,0.12412863070539419,15.050596473029046,0.21722510373443984,0.20893141945773525,0.5144372377240813,61.10509099136364,42.977848763171856,1328.3934317619608,4136.610097015873,34.38037872808298,10.86731250347923,261.8638075615014,387.057546543249,13.80151637918253,4.609624708103558,0.22586524551830198,0.14778556251190314,1.3636860141941451,0.04599924203954756,0.02742369611390451,0.010389630096918206,0.002801205259025363,4.427418648253123
egm,0.03,0.3,0.03,0.3,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,5.98920643153527,0.12412863070539419,13.126602697095436,0.21722510373443984,0.3078149920255184,0.6836704450518465,74.77339020982397,104.02254799660219,1314.7251325435004,4075.5653977824427,34.93380920128008,18.74045002156275,261.7905520197053,386.75630356869027,33.5563400054281,9.556878445435586,0.4487738206234142,0.24555083300708835,1.1380434102123604,0.05687378171980746,0.02888389663658889,0.025523464315700083,0.005197148337636199,2.2282939735897473
egm,0.04,0.3,0.04,0.3,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,7.944232365145228,0.15516078838174274,11.171576763485477,0.18619294605809128,0.40829346092503976,0.7907613059926357,98.3146247340835,155.8385783952331,1291.1838980192408,4023.7493673838117,37.194730667103244,23.99753069619959,261.4789019456352,386.46573112969867,50.00715619744533,13.598671477275806,0.5086441242358621,0.2369850599517606,1.2198031753795522,0.07614300711533381,0.032674076550259404,0.038729693170863985,0.007028952223081207,1.966011111407811
egm,0.05,0.3,0.05,0.3,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,9.744097510373445,0.18619294605809128,9.371711618257262,0.15516078838174274,0.5007974481658692,0.940480991065835,104.14586137601063,206.17391635437406,1285.352661377314,3973.4140294246713,37.34399672859311,28.54545526246823,261.4576257454127,386.1564447228429,66.69483475172856,17.64467944034323,0.6403983208793289,0.28536659105367773,0.9067463623517493,0.0810251260260461,0.03340281935282802,0.051888354656115944,0.008777302121079102,1.5615281417772973
egm,0.06,0.3,0.06,0.3,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,11.202608921161826,0.21722510373443984,7.91320020746888,0.12412863070539419,0.5757575757575757,1.0570980731314186,108.63431435037762,263.1808259796037,1280.864208402947,3916.4071197994426,37.480926576440474,44.40079102413156,261.4380314626488,384.65596651236154,86.073508198622,24.31026443258016,0.7923233898361949,0.3532806460633623,0.5050043811795678,0.08481329530304305,0.033999387662557876,0.06719955763768529,0.0131183762974729,1.2621109168653222
egm,0.07,0.3,0.07,0.3,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,12.288734439834025,0.24825726141078838,6.827074688796681,0.09309647302904564,0.631578947368421,1.157056737325324,108.7760077311986,286.4199492216671,1280.7225150221261,3893.1679965573785,37.48105234242057,45.73460843449656,261.438013432244,384.4996598288103,94.22261717040107,26.132316901456075,0.8662077156135286,0.3831441896162913,0.3185131024126366,0.08493331416861939,0.03401571407421852,0.07356989204548593,0.013812878240861248,1.1544575071023322
egm,0.08,0.3,0.08,0.3,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,13.281763485477178,0.3103215767634855,5.834045643153527,0.031032157676348548,0.682615629984051,1.1947700523392708,119.22940713749819,340.90584003143823,1270.2691156158264,3838.6821057476072,38.317935384724535,56.981572847634325,261.31666609679826,382.9944427441961,112.81011242806932,31.949875901212298,0.9461601389829442,0.40530300629736765,0.128667760349775,0.09386153349063814,0.03581586371185624,0.08880804157265446,0.017287444607507575,1.056903539685079
egm,0.09,0.3,0.09,0.3,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.057567427385893,0.3103215767634855,5.058241701244813,0.031032157676348548,0.722488038277512,1.1103478518215415,155.67030057713566,391.48130675794874,1233.8282221761888,3788.1066390210967,50.48202406901434,66.27454023534084,259.2416428701009,381.4961705361166,127.50979071095813,36.72389641635532,0.8191015899514897,0.3552594093750457,0.4510979889294002,0.12616853608889664,0.0487522889097581,0.10334484851226716,0.020357091708043784,1.2208497850177822
