scan_variable,scan_cut,muIsoCut,egmIsoCut,fixed_mu_iso,fixed_egm_iso,dPhiCut,mJJCut,pixelCut,signal_name,sig_A,sig_B,sig_C,sig_D,signalEff,AsimovSig,ACounts,BCounts,CCounts,DCounts,A_Unc,B_Unc,C_Unc,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
egm,0.0,0.25,0.0,0.25,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,0.341353734439834,0.031032157676348548,18.619294605809127,0.4654823651452282,0.01754385964912281,0.81180700245799,0.09233765835641969,2.0950410717752095,1187.4220625538826,4379.477027248356,0.09233765835641969,1.148431291293346,255.137757743507,393.1789721261332,0.5680354012829353,0.33830994231442135,6.151719800932586,7.160121733785585,-1.3564821812971766,7.776313180321223e-05,7.953795462535009e-05,0.0004783769976963512,0.0002657238937609962,0.1625561684146281
egm,0.01,0.25,0.01,0.25,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,1.5205757261410788,0.062064315352697096,17.440072614107883,0.4344502074688797,0.07814992025518341,0.35888028633352115,17.452384904565427,18.441320346535562,1170.0620153076734,4363.130747973595,9.09003911973617,8.64323965948636,254.9757932460046,393.08563624836523,4.9454141294352025,2.594685976110677,0.2833660933149323,0.2094909295573167,1.323054161499726,0.01491577769061774,0.008421408871937664,0.004226625652944372,0.0020172379754232863,3.5290037290686107
egm,0.02,0.25,0.02,0.25,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,4.06521265560166,0.12412863070539419,14.895435684647303,0.37238589211618256,0.20893141945773525,0.8405862799696243,22.07177649067954,82.01116326385596,1165.4426237215591,4299.560905056275,9.637942657502863,34.7450569702423,254.95567068405893,391.642444115456,22.23001543629359,10.79116401511614,1.0071692890547743,0.6576125323678007,-0.010936746413858972,0.018938535489802715,0.009249538466017261,0.01907431132500321,0.008265740842400504,0.9928817437816214
egm,0.03,0.25,0.03,0.25,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,5.958174273858921,0.15516078838174274,13.002474066390041,0.341353734439834,0.3062200956937799,1.0240043541244679,31.925866531509637,146.87007167491655,1155.5885336807291,4234.701996645215,11.019782307474486,38.08070233357053,254.8996829156982,391.33219025065574,40.07870468874925,14.137174911323598,1.2553677955520193,0.6195504560696691,-0.4548378769211685,0.027627365278383983,0.0113169848846677,0.034682504646435304,0.009546619223958244,0.7965793001406992
egm,0.04,0.25,0.04,0.25,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,7.91320020746888,0.18619294605809128,11.047448132780083,0.3103215767634855,0.40669856459330145,1.038665883446991,55.464499802891446,198.68870332642518,1132.0499004093472,4182.883364993706,16.86750009410172,40.92452699163267,254.57959736240272,391.04501800573365,53.77284212501115,17.151548705279556,0.9695001724726253,0.4272652292716562,0.0703218321802788,0.04899474818454167,0.018531267004023497,0.047500416815166,0.010744414293997327,1.0314593317189285
egm,0.05,0.25,0.05,0.25,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,9.682033195020747,0.24825726141078838,9.278615145228216,0.24825726141078838,0.49760765550239233,1.212596754758117,60.605687035847474,249.71409069453722,1126.9087131763913,4131.857977625594,17.181415501721,43.751755040957725,254.55860408555205,390.7387963172194,68.10616098869528,20.50746317618703,1.123758583058573,0.4647483692975782,-0.28035343365145515,0.05378047602899408,0.01949468035155615,0.060436271538557934,0.012032831559966418,0.8898708451047066
egm,0.06,0.25,0.06,0.25,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,11.14054460580913,0.27928941908713695,7.820103734439834,0.21722510373443984,0.572567783094099,1.3443081721357422,65.0623771206154,306.75276320936587,1122.4520230916235,4074.819305110765,17.477011953951237,55.41483694606137,254.53848040284413,389.25598115229377,84.49828909503975,25.794056346559618,1.2987273572619893,0.5280900683803955,-0.6237989970394642,0.05796450608321856,0.020376893445106934,0.07528008980045496,0.015383648955361102,0.7699845501893683
egm,0.07,0.25,0.07,0.25,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,12.226670124481327,0.3103215767634855,6.7339782157676344,0.18619294605809128,0.6283891547049442,1.470217788673285,65.20146924855868,329.99448770430695,1122.3129309636802,4051.5775806158244,17.477281474496714,56.489187687673535,254.5384618969967,389.10152234472207,91.41058595772611,27.417667931126307,1.4019712594091092,0.563960049150981,-0.8060780923904511,0.05809562328803704,0.020398796857441132,0.08144839414728645,0.01598682067272889,0.7132813838291318
egm,0.08,0.25,0.08,0.25,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,13.157634854771784,0.4344502074688797,5.803013485477178,0.062064315352697096,0.6762360446570973,1.5008420284888397,72.59388490783421,387.54136226110234,1114.9205153044047,3994.030706059029,18.96102934157044,65.99729678287049,254.43223718494423,387.60208956344286,108.18089471832253,32.54380378319766,1.4902204897240297,0.5936974868455321,-0.9448404760337183,0.06511126480439193,0.022583394125605134,0.09703014092335192,0.019018653316642067,0.6710416390699255
egm,0.09,0.25,0.09,0.25,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,13.933438796680498,0.4344502074688797,5.027209543568465,0.062064315352697096,0.7161084529505582,1.3073631708359226,109.03477834747163,438.11682898761273,1078.4796218647673,3943.4552393325184,37.943263112817704,74.16911905814872,252.3005999536646,386.1216968712476,119.81879934793639,36.53491221744583,1.098904415305897,0.5084421186711621,-0.2047335715330567,0.10110045302380662,0.04239317291301953,0.11109973421728751,0.02172748785372524,0.9099972536934748
