scan_variable,scan_cut,muIsoCut,egmIsoCut,fixed_mu_iso,fixed_egm_iso,dPhiCut,mJJCut,pixelCut,signal_name,sig_A,sig_B,sig_C,sig_D,signalEff,AsimovSig,ACounts,BCounts,CCounts,DCounts,A_Unc,B_Unc,C_Unc,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
egm,0.1,0.4,0.1,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.9575,0.15516078838174274,4.344502074688797,0.0,0.7687400318979266,0.9787713618340185,228.60384126211423,357.5015065114478,1476.6208209260742,3506.3602998327333,61.6015853398686,58.096479249529466,268.5854794390138,374.6707767976575,150.55331537161908,40.09105270857187,0.6585773648439992,0.2494995825282529,1.06193178817963,0.15481553424036346,0.05033245262854601,0.10195800657693449,0.019829827660798053,1.5184244910039923
egm,0.11,0.4,0.11,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,15.547110995850623,0.15516078838174274,3.7548910788381744,0.0,0.799043062200957,0.9645757649876496,254.66146854793504,414.669369532694,1450.5631936402535,3449.192436811488,62.982334764878594,67.63322907886584,268.26505659409827,373.06720334507656,174.38984225831692,46.95691846368971,0.6847908450880995,0.2503650705399716,1.0217831093955718,0.17556040968394535,0.05421617057705514,0.1202221613114819,0.02352820820359546,1.4602998961987412
egm,0.12,0.4,0.12,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,15.950529045643153,0.15516078838174274,3.351473029045643,0.0,0.8197767145135566,0.9765158409092256,261.539262730538,436.51829378443745,1443.6853994576509,3427.3435125597443,63.13445209306486,68.51271650330962,268.22929750640304,372.90669015812546,183.87275305885242,48.99166941854157,0.7030407256607403,0.25276629612784474,0.9718841032723567,0.1811608421258471,0.0551846982240697,0.12736344990946635,0.02432352738305429,1.4223927057144063
egm,0.13,0.4,0.13,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,16.26085062240664,0.15516078838174274,3.0411514522821577,0.0,0.835725677830941,0.9751217868449047,272.71152342243147,476.71368260145044,1432.513138765757,3387.1481237427306,63.638340357843454,70.47068727463062,268.110195103374,372.54164078984815,201.61462941909886,52.95168220791393,0.7392963336822288,0.25973710291627783,0.8587909922863702,0.19037279033782387,0.05694764320950268,0.14074190592960883,0.02593229585305988,1.3526375750022712
egm,0.14,0.4,0.14,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,16.416011410788382,0.15516078838174274,2.885990663900415,0.0,0.8437001594896332,0.980833023900131,274.70168253107624,526.3826960226377,1430.5229796571123,3337.4791103215434,63.648634707965336,78.1733894904021,268.10775143901003,371.00176962237384,225.62015157652957,59.496366659561204,0.8213278837526078,0.2883127470867153,0.5633386747956941,0.19202884989440755,0.05722696522401162,0.15771864890322093,0.029257739532866388,1.2175405459644788
egm,0.15,0.4,0.15,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,16.571172199170125,0.15516078838174274,2.730829875518672,0.0,0.8516746411483254,0.8216490022408424,401.2694187307127,539.7366643084272,1303.9552434574757,3324.1251420357544,132.49714455291672,78.58683486650011,241.61420025982224,370.91441232852696,211.7226107438921,55.20411981280436,0.5276320618042829,0.2219901771788098,1.3205394159978063,0.3077325090290178,0.11651743380306345,0.16236953822318576,0.029785258467473152,1.8952601109576521
egm,0.16,0.4,0.16,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,16.788397302904563,0.15516078838174274,2.5136047717842325,0.0,0.8628389154704944,0.8283653768239919,405.1889718323556,586.4413849919604,1300.0356903558331,3277.420421352221,132.53420990499941,85.50955941792634,241.59387054875285,369.3798954132496,232.62036381548506,60.8818042263389,0.5741033936918951,0.24049907567105638,1.1832010422935582,0.31167526771626647,0.11725145054361716,0.17893382892573859,0.032975868804538386,1.741846522747906
egm,0.17,0.4,0.17,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,16.943558091286306,0.15516078838174274,2.3584439834024895,0.0,0.8708133971291867,0.8350405063803424,406.1032632088071,603.3184498309998,1299.1213989793814,3260.543356513181,132.53592851806047,85.94473222609058,241.59292773946333,369.27888497710865,240.384446049108,62.54781688092554,0.5919293633587696,0.24706548098593337,1.130771588936538,0.3125983942130819,0.11741990451554386,0.18503616847352322,0.033674585367349304,1.6893907650158217
egm,0.18,0.4,0.18,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.067686721991702,0.15516078838174274,2.2343153526970956,0.0,0.8771929824561404,0.7378404170507521,529.4279416001199,782.7616944073806,1175.7967205880689,3081.1001119368007,176.24054668382527,148.70943788261891,211.83055678172684,348.7676805152487,298.71429030185203,85.20596778743321,0.5642208633700575,0.24734380018224772,1.1785718972090693,0.4502716603388119,0.17043372435029244,0.2540526649474337,0.05618291611366472,1.772355587893471
egm,0.19,0.4,0.19,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.346976141078837,0.15516078838174274,1.9550259336099585,0.0,0.8915470494417862,0.7498219134386537,529.4675082521552,809.7268528916143,1175.7571539360335,3054.1349534525675,176.2405491732272,149.28821144555462,211.8305547105735,348.52033199045707,311.7223549487174,87.87770823216374,0.5887469015384071,0.25681220983560055,1.1056726056468762,0.45032046496989514,0.17044364657187577,0.2651247784503606,0.057486148026393555,1.6985227393757494
