scan_variable,scan_cut,muIsoCut,egmIsoCut,ACounts,A_Unc,BCounts,B_Unc,CCounts,C_Unc,DCounts,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
mu,0.54,0.54,0.1,635.2752988242787,180.06900465684245,405.06934887255613,66.5967152017452,6831.925269783643,1168.212870135516,5788.348338176085,780.1902222531235,478.09899454828496,130.4396396582734,0.7525855254141248,0.29608304671628843,0.7068881708413061,0.09298627747495794,0.03078151692017177,0.06998012648979483,0.014877551834540871,1.3287526350572985
mu,0.55,0.55,0.1,645.7182932127289,180.24505901270228,394.6263544841059,66.11873876047373,6964.812149726428,1173.9981518468842,5655.4614582333,771.4573431562746,485.9901262896676,133.1760592217217,0.7526349050321243,0.2944054787345748,0.7127303221216522,0.09271151602245183,0.03023183432034484,0.0697779230569423,0.015075862229552482,1.3286654569353484
mu,0.56,0.56,0.1,647.0475645453206,180.24748226405913,393.2970831515142,66.1121324057544,7183.463825636377,1180.7009475808904,5436.80978232335,761.1592246246674,519.6494787683883,142.19076167746755,0.8031086232950205,0.31359635048357487,0.5549159902087776,0.09007459078949273,0.029134111145927143,0.07233968060281186,0.015825198403001513,1.2451615771440316
mu,0.5700000000000001,0.5700000000000001,0.1,650.8011989541936,180.27468517195345,389.5434487426413,66.03791940939215,7315.95367053232,1186.4251628229758,5304.319937427405,752.2057071507188,537.2756276543035,147.28436425212996,0.8255602917107094,0.3217351738241683,0.48767166722663813,0.08895644071333224,0.02855353725332967,0.07343890514484498,0.016231376995842563,1.2112985690334261
mu,0.58,0.58,0.1,657.7765332958375,180.32791021436304,382.56811440099744,65.89244047300814,7392.060504232288,1186.9949137995734,5228.213103727439,751.3063073497926,540.9050076069092,149.21623477769458,0.8223233578988673,0.31981709786341556,0.4993249548915725,0.08898419228565983,0.028271486965274588,0.07317377980026228,0.016413775762799933,1.216066636554162
mu,0.59,0.59,0.1,660.8718811853382,180.35389013745453,379.4727665114966,65.82129766310662,7466.635210663957,1187.9194536521259,5153.638397295768,749.8436266879062,549.783376615935,152.1301417383486,0.831906141368649,0.3233151910403684,0.47081923455790586,0.08850999982448203,0.027959619285227385,0.07363201242652466,0.01667015449134958,1.2020586821907617
mu,0.6,0.6,0.1,671.4995508905013,180.52971389936314,368.8450968063336,65.3375184192237,7482.952549472055,1187.9653430547614,5137.3210584876715,749.7709227160123,537.2547921542061,149.93414575073896,0.8000821317627569,0.3100362952779685,0.5720512877793552,0.08973724561942834,0.02801778876726826,0.07179716677371036,0.016478829386057565,1.2498716822943914
mu,0.61,0.61,0.1,679.5768134466539,180.68060348597064,360.767834250181,64.91909147326196,8163.010736795481,1323.5281875647115,4457.262871164246,470.8409811935524,660.7085535669681,174.59225077510104,0.9722352800944012,0.36444705757746265,0.07509673567978725,0.08325075580060214,0.02592516409952693,0.080939321883869,0.01688891303942378,1.0285576140611798
mu,0.62,0.62,0.1,680.3592005139814,180.68183811702346,359.9854471828535,64.91565518749725,8258.886719933267,1324.4054718970337,4361.386888026459,468.3676321639152,681.6820212097796,180.0552427705027,1.0019442975046107,0.3752855525859506,-0.005185904764345821,0.08237904497126687,0.02555639852783525,0.08253921434283672,0.017323586149861004,0.9980594754524248
mu,0.63,0.63,0.1,681.1174744650724,180.68307042164346,359.2271732317623,64.9122251719639,8289.870693845374,1324.4874494926828,4330.402914114352,468.13575914045015,687.6835423559999,181.7696773142517,1.0096401401183903,0.3780916918600902,-0.02561928580380604,0.08216261744236283,0.025443570240962457,0.08295467658700091,0.017467610266290186,0.9904519048566552
mu,0.64,0.64,0.1,681.1251242384351,180.68307047566663,359.21952345839964,64.91222502159043,8329.471164805534,1324.590156994666,4290.802443154191,467.8450692723865,697.3307911800317,184.27360762584857,1.0237924962167797,0.38334161421320756,-0.06279420623655871,0.08177291340132001,0.025291207635365482,0.08371849513405598,0.017668818669722676,0.9767604311374617
mu,0.65,0.65,0.1,684.878758647308,180.71020781303238,355.46588904952677,64.83663860764963,8356.188670048925,1324.6552529535938,4264.084937910802,467.6607249621119,696.5949501277637,184.86386701220144,1.0171069570088525,0.38063224669037193,-0.04532084912887068,0.08196066241325042,0.025228771001459486,0.08336275994157097,0.0177423438805122,0.9831807688552625
mu,0.66,0.66,0.1,684.8890096735483,180.71020788576945,355.4556380232864,64.8366384049196,8491.407071668067,1329.763445462745,4128.866536291659,452.93186238184495,731.0283565344113,193.17562429694027,1.0673676263002894,0.3985837292487714,-0.17442398005068133,0.08065671612408137,0.024747610674179382,0.08609036763453701,0.01832434342409194,0.9368843267864522
mu,0.67,0.67,0.1,686.4272234243599,180.7126744007373,353.91742427247505,64.82976341697848,8503.252754659587,1329.7847759183005,4117.020853300139,452.86923342787696,730.9774276354763,193.55074494889766,1.064901569592287,0.3976221332054702,-0.16824104656274258,0.0807252522334131,0.024718960173279108,0.08596444780909489,0.01836782650680507,0.9390539262542964
mu,0.68,0.68,0.1,687.0905584642169,180.71388288591314,353.25408923261796,64.82639467118909,8537.986202782497,1330.1876655671576,4082.2874051772305,451.68447750906074,738.8207249003448,195.74080683240436,1.0752887167475493,0.40142625390726666,-0.194178187386447,0.08047454541918758,0.024600538669291138,0.08653337067464058,0.01854299088099435,0.9299827892035576
mu,0.6900000000000001,0.6900000000000001,0.1,687.0930057318242,180.71388290248387,353.25164196501066,64.82639462499557,8664.656373681457,1335.2541251736493,3955.6172342782675,436.47968344058165,773.7867214606867,204.14028764132857,1.126174644488667,0.41953044539219936,-0.3179825718190347,0.07929835599930325,0.024172780160536585,0.0893037978760511,0.019122904259967533,0.8879617427846141
mu,0.7000000000000001,0.7000000000000001,0.1,697.5120409893083,180.88930730480237,342.8326067075265,64.33527350184416,8870.445086760365,1341.1371039143587,3749.8285211993616,418.05425647138696,810.9911678780861,215.33855465501995,1.1626912801789429,0.4315421781319683,-0.40350666250822886,0.07863326294983597,0.023604858088928656,0.09142620916379222,0.019956206793455288,0.860073535466866
mu,0.71,0.71,0.1,703.7315486474682,180.94112103108705,336.61309904936655,64.18940437316594,8897.349588743713,1341.1885566086844,3722.924019216014,417.8891581167804,804.4656304920555,215.3888926380186,1.1431427680600543,0.424342444955357,-0.35809658931340954,0.07909451479098661,0.023573828737462343,0.09041632257653533,0.020006934247018063,0.8747813728437688
mu,0.72,0.72,0.1,703.82908881158,180.94114462930392,336.51555888525473,64.18933785299261,8948.540795357672,1341.6314861493217,3671.732812602054,416.46494236898263,820.1368020630152,219.64941217880755,1.1652499379470398,0.432586354877307,-0.4087000742926268,0.07865294520160346,0.023407532708189845,0.09165033951552036,0.020339267154608945,0.8581849845551758
mu,0.73,0.73,0.1,703.9214264699366,180.94116819012146,336.42322122689836,64.18927143816543,8961.75648990356,1341.6557814783866,3658.517118056164,416.3866675042047,824.0888012535285,220.7735347194487,1.1707113468419532,0.4346538707785532,-0.4209779069347791,0.07854726104899014,0.023365157012475497,0.09195616977340976,0.02042953068136583,0.8541815219418049
mu,0.74,0.74,0.1,704.0453730326217,180.94119411742355,336.2992746642132,64.18919835244209,8973.74290054858,1341.679754003633,3646.530707411147,416.30941683606983,827.5984684138724,221.78818247240758,1.175490245534965,0.436467623421075,-0.4316511595356037,0.07845615601373895,0.023327203354985115,0.09222444609631952,0.020511374007380647,0.8507088883114471
mu,0.75,0.75,0.1,704.7403169768072,180.94240344282477,335.6043307200275,64.18578931587857,8991.313986131347,1341.7207049649764,3628.9596218283796,416.1774173569777,831.5121211210704,223.11515183823778,1.1798844213824584,0.4381787789515196,-0.44130787927825943,0.07838012531470194,0.023276209410364727,0.09247948880482167,0.020623186540847094,0.8475406420133172
