scan_variable,scan_cut,muIsoCut,egmIsoCut,ACounts,A_Unc,BCounts,B_Unc,CCounts,C_Unc,DCounts,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
mu,0.47000000000000003,0.47000000000000003,0.1,280.85771161105424,63.852120712228505,305.24763616250783,55.61351362867771,1812.330969515267,283.30779200839123,3170.650151243542,363.6661184919143,174.47833031079452,46.42105731723463,0.6212338956618033,0.21740749860146472,1.3475455778127956,0.15497043108311145,0.042757032045235434,0.09627288461415033,0.02072647665343991,1.609699675087264
mu,0.48,0.48,0.1,280.97921090613204,63.85219413687527,305.12613686743003,55.613429326763466,1821.8221912890044,283.4055221037503,3161.1589294698038,363.5899624477354,175.8486617376762,46.7402289707638,0.6258422506440262,0.21885751136581094,1.3285595080656836,0.15422976635679753,0.042473832804130286,0.09652350409304047,0.020802818004282183,1.597846740086571
mu,0.49,0.49,0.1,284.70108242540584,63.928937815673606,301.40426534815623,55.52519362718026,1876.1273066453841,285.51071342263776,3106.853814113424,361.939198308972,182.0081685177167,48.38412389003852,0.6392956674669631,0.22246185755339573,1.280869316505837,0.15174934100525758,0.041163148004027206,0.09701269624562794,0.021145468684530676,1.5642214563446528
mu,0.5,0.5,0.1,292.0589799505955,64.35039620299074,294.04636782296654,55.03619469125965,1999.6179455126858,308.23908852133326,2983.363175246122,342.79004515764836,197.08642876277392,52.88239279710617,0.6748172194401039,0.23429178055598254,1.1402391548619317,0.1460573909161002,0.039275261843944295,0.09856204241667904,0.021646466894706076,1.481882754606796
mu,0.51,0.51,0.1,292.130001517886,64.3504096689507,293.9753462556761,55.03617894634707,2007.9468182884284,308.2716386295654,2975.0343024703798,342.76077308858953,198.41346389827075,53.200340372188194,0.679195778822199,0.23568806718211724,1.122434123856389,0.1454869216939208,0.03906356865358766,0.09881410308834682,0.021721762598059968,1.4723295273332104
mu,0.52,0.52,0.1,309.9284461639185,65.2569879798392,276.17690160964355,53.95814801654375,2157.514995567623,330.97298320595826,2825.4661251911853,320.89442989773664,210.88761296399946,57.600957498614115,0.6804396807528367,0.23466447907110383,1.137848444384048,0.14365065679758074,0.03742269766722758,0.09774560705128116,0.022089243993739117,1.4696379830370894
mu,0.53,0.53,0.1,309.96005506824724,65.25699454151295,276.1452927053149,53.958140080854065,2260.2424984952477,334.59559213452206,2722.7386222635605,317.1153425424154,229.23806245238043,62.21597314067987,0.7395729182004004,0.25403457468275803,0.8952930799012252,0.1371357521481003,0.035294496104662725,0.10142188840577739,0.02307104483220445,1.3521317173610083
mu,0.54,0.54,0.1,309.96510358873223,65.25699463924681,276.14024418482984,53.958139962654705,2310.7537429638105,336.35470291946575,2672.227377794998,315.24889306007543,238.78660481338272,64.64328509233212,0.7703660897589603,0.26419169287595673,0.7749057594898837,0.13414025814415254,0.03433330994026879,0.10333710614576831,0.0235869308684779,1.2980841359630586
mu,0.55,0.55,0.1,320.40809797718236,65.74123675238604,265.6972497963797,53.36708730896643,2327.042269892748,336.5167266246741,2655.9388508660595,315.075932837561,232.79479159274084,63.8932123610545,0.7265571409163296,0.24897474799761946,0.9556976466244091,0.1376889892042871,0.034562720483173104,0.10003891833192623,0.023336462351281624,1.376354237932072
mu,0.56,0.56,0.1,321.7373693097741,65.74788037475466,264.36797846378795,53.35890219825624,2422.976226546415,339.9507400682773,2560.004894212393,311.36770076338286,250.21722744595206,68.62336723801609,0.7777064503969345,0.2659891325326437,0.7525538771131097,0.13278601984814434,0.03291511310691577,0.10326854415843723,0.024335243948882455,1.2858322050557878
mu,0.5700000000000001,0.5700000000000001,0.1,325.491003718647,65.82242038308586,260.614344054915,53.266924000625814,2431.4251330183297,340.0309436781047,2551.555987740478,311.2801119458526,248.3442531556385,68.56094249663471,0.7629834628864465,0.26110405424572947,0.8117026668690166,0.1338684047057571,0.03291435390376606,0.1021393789934828,0.02431223559115857,1.3106443961667207
mu,0.58,0.58,0.1,329.3104154020326,65.89693436732026,256.79493237152946,53.17471446623111,2452.0961112682508,340.20627117383617,2530.8850094905574,311.0884822773726,248.80065775424956,69.14506099793358,0.7555201600608527,0.25873477678243195,0.8428864653283851,0.1342975154557501,0.03270121316218068,0.10146448037290315,0.02443311174741853,1.323591418023122
mu,0.59,0.59,0.1,332.4057632915335,65.96799560729846,253.69958448202863,53.086530995456584,2526.670817699921,343.4181269605824,2456.3103030588877,307.53916958093356,260.96675805783553,72.8536052187218,0.7850849379797215,0.26890703859389303,0.7268750772818378,0.13155879308177118,0.03164484615182583,0.10328482690728934,0.02518569437658208,1.2737475292461027
mu,0.6,0.6,0.1,343.03343299669643,66.44718472077984,243.07191477686558,52.48550142904879,2534.974419731063,343.4975061016205,2448.0067010277453,307.4505066732076,251.70727100367506,71.53027753508385,0.7337689181045485,0.252356793436015,0.9354219184504847,0.13532027397463406,0.03198905521261271,0.09929381103197832,0.02480306022664078,1.3628268727751134
mu,0.61,0.61,0.1,343.75784654814436,66.45048415399314,242.34750122541772,52.481324042710916,2618.104852669737,346.7580831661248,2364.876268089072,303.7683039926974,268.2978291728341,76.32921779713065,0.7804849601745982,0.2684508411786618,0.7456386460448508,0.13130025949786053,0.030767224111264962,0.10247787780510208,0.025802260451102586,1.28125466988665
mu,0.62,0.62,0.1,344.5110719787505,66.4538346763432,241.59427579481155,52.477081420229226,2707.197980541226,350.0642554415877,2275.7831402175825,299.95227589363566,287.392732630712,81.93129480916426,0.8342046337728106,0.28714228774452144,0.5414401324759297,0.12725743534644463,0.029552376228839484,0.10615874224804797,0.02697196647272889,1.1987466378331608
mu,0.63,0.63,0.1,345.2693459298416,66.45718512574129,240.83600184372042,52.47283833317074,2722.7230310133173,350.21930091706463,2260.2580897454914,299.7712328039624,290.1127671623109,82.87579728187592,0.8402505770705213,0.2894345524554577,0.5192152022880288,0.12681030791491948,0.02935693080440599,0.1065524344040016,0.027178326588949045,1.1901211701471657
mu,0.64,0.64,0.1,345.27439445032667,66.4571852217101,240.8309533232354,52.472838211625614,2747.5254663057126,350.45328016034296,2235.4556544530956,299.4976613873656,295.99745180011365,84.60141494395779,0.8572817925619378,0.2954068385396075,0.45803938676480266,0.12566740460993003,0.02901713876135611,0.10773237789060715,0.02755556708715585,1.166477590771591
mu,0.65,0.65,0.1,345.96704511217547,66.46047770974691,240.1383026613866,52.46866798545924,2773.521159250531,350.69861457571193,2209.4599615082766,299.2103482273318,301.4440972821262,86.35574007188613,0.8713087027823322,0.30053165965834516,0.40858247881207244,0.12473928455828463,0.028687607295514853,0.1086864242144752,0.027938680079528398,1.14769885438619
mu,0.66,0.66,0.1,345.97729613841585,66.46047790752361,240.12805163514625,52.468667734941455,2792.7123592225994,350.8673520896458,2190.268761536209,299.0124612608067,306.17638774483754,87.76397166961478,0.8849609242056881,0.30536395486519663,0.3615350906304892,0.12388576109382232,0.028435777020562426,0.1096340576335141,0.028246643278345286,1.1299933959203532
mu,0.67,0.67,0.1,346.8546221169775,66.46389851639624,239.25072565658462,52.464334662495276,2804.5580422141197,350.94818440552325,2178.4230785446885,298.9175849864169,308.01755331843066,88.5108259784503,0.8880307012733163,0.30671341235502375,0.35087284159033566,0.1236753231333182,0.028304240405678145,0.10982748393228456,0.02841009427954431,1.1260871933438052
mu,0.68,0.68,0.1,347.5179571568345,66.467184268889,238.58739061672756,52.46017187297117,2839.2914903370283,352.4717059573049,2143.68963042178,297.11958409231806,316.00616911437226,91.02286407947282,0.909323281305314,0.31440664089992654,0.2795883497682545,0.12239601264595189,0.0279085180212905,0.11129754383790368,0.028928142984123148,1.0997189014720063
mu,0.6900000000000001,0.6900000000000001,0.1,347.52040442444184,66.46718431394221,238.58494334912024,52.46017181588864,2842.5816105842123,352.4850224674575,2140.3995101745963,297.1037860542354,316.8554138153225,91.28043641951143,0.911760603927973,0.315279743225637,0.2715736718171663,0.1222552074249924,0.027867025486209684,0.11146748175515067,0.02898475703620103,1.0967791278674262
mu,0.7000000000000001,0.7000000000000001,0.1,357.939439681926,66.94266661959419,228.1659080916361,51.852054958641624,2975.555471694326,371.2089036721196,2007.425649064482,273.3501428318411,338.2044643060971,99.03713109230162,0.9448650436694938,0.32830219728585214,0.16509177202633563,0.12029331769711887,0.02704342909361144,0.11366095087903652,0.03011208495180313,1.0583522024652146
mu,0.71,0.71,0.1,358.0369798460378,66.94273040381842,228.06836792752432,51.85197261105702,2988.2951077699495,371.29613759533794,1994.6860129888591,273.2316397462577,341.67562397135254,100.13534853485464,0.9543026089603344,0.3317477599952972,0.13583424512472078,0.11981312652659233,0.026897036483987738,0.11433797923202169,0.030348654555885472,1.0478856398490315
