scan_variable,scan_cut,muIsoCut,egmIsoCut,ACounts,A_Unc,BCounts,B_Unc,CCounts,C_Unc,DCounts,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
egm,0.31,0.25,0.31,525.6522870634742,174.27841484273165,1358.1442580752378,208.34887504969146,661.9752323161216,186.34957726279004,3023.915095302085,333.4759609745369,297.31584135908,100.79864804662907,0.5656131413790999,0.2682127405843666,1.1341462899454962,0.7940663961464538,0.34536744825116655,0.44913438878797657,0.08485584930786877,1.7679928679905865
egm,0.32,0.25,0.32,528.715873072704,174.30529397688005,1376.5418027969881,208.53092295852323,658.9116463068917,186.32443564317924,3005.5175505803345,333.3621520995286,301.78477091776887,102.43525123925383,0.5707881799801201,0.27008623282877836,1.1224408390826242,0.8024078433521141,0.3485157675270819,0.4580049125087265,0.08599209289317947,1.7519633991629415
egm,0.33,0.25,0.33,528.7476369703634,174.30529643570617,1453.5404088885912,213.73717164061526,658.8798824092323,186.32443334296343,2928.5189444887314,330.04831728314105,327.0282869393497,110.55980501994314,0.6184959781818936,0.292050486393551,0.9772668404677319,0.802494735515322,0.3485485683819674,0.4963397664283692,0.0919557197486262,1.6168253881610684
egm,0.34,0.25,0.34,536.7625535667713,174.46161433998827,1461.2577088974474,213.86369882682587,650.8649658128245,186.17807590584076,2920.801644479875,329.9663446572567,325.62342963026794,110.90597918018685,0.606643342510594,0.28560418469571913,1.0213315409273824,0.8246911137649607,0.3570680836243639,0.5002933737931603,0.09249683670701384,1.6484150239933388
egm,0.35000000000000003,0.25,0.35000000000000003,544.1165823921972,174.61654165067728,1473.586931813355,214.01413947364082,643.5109369873985,186.03277724119775,2908.472421563968,329.8687896538862,326.0368914599116,111.77373626588475,0.5992041081095106,0.2813818880989092,1.0518656423509711,0.8455436436550453,0.36521344896018776,0.5066532248639873,0.0933618582055947,1.6688804139794713
egm,0.36,0.25,0.36,545.4409602001703,174.61904297673115,1480.0984016256627,214.04025750490786,642.1865591794256,186.03042938187915,2901.960951751659,329.8518431805338,327.5369019742388,112.39270271574757,0.6004992765010473,0.2818127610764497,1.0493156578010165,0.8493496981580009,0.3667062948246159,0.5100338792402624,0.09381358927123787,1.6652809405978626
egm,0.37,0.25,0.37,578.1701553222504,177.6588577706507,1481.186553359189,214.0413317963189,609.4573640573453,183.1296291749195,2900.8728000181336,329.85114607231685,311.1891195235561,109.62503977127245,0.5382310322643875,0.25160176400636447,1.2788959462183236,0.9486638269052877,0.4077133348905179,0.5106003108271173,0.09388881007180282,1.8579382087890914
egm,0.38,0.25,0.38,578.9234023775075,177.66011101892488,1519.4649654084274,216.55316666999676,608.7041170020882,183.1284133575647,2862.5943879688953,328.20755062545317,323.1001164439491,113.76051049969173,0.5581051225724336,0.26066748950861934,1.2126564307568568,0.9510752206322296,0.40872554965236413,0.5307999525865548,0.09709037557940176,1.7917771393868818
egm,0.39,0.25,0.39,580.247780182945,177.66256949431838,1526.34754382847,216.57992770007772,607.3797391966508,183.12602826139246,2855.711809548853,328.18989198296754,324.63800093345,114.42961653302679,0.5594816766573335,0.26122067710416563,1.2095594509070928,0.9553294960915361,0.41051599325752697,0.5344893482334981,0.09759592135752292,1.7873686337228722
egm,0.4,0.25,0.4,581.5987173679691,177.66503030990532,1560.9497264774875,219.04026266314244,606.0288020116268,183.1236408307137,2821.1096268998353,326.5529568306255,335.32213130514964,118.26777564163316,0.576552391350953,0.26901762269863677,1.1539016151806207,0.9596882449108599,0.4123565231868999,0.5533105525547554,0.10065074498839646,1.7344477535802818
