scan_variable,scan_cut,muIsoCut,egmIsoCut,ACounts,A_Unc,BCounts,B_Unc,CCounts,C_Unc,DCounts,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
mu,0.3,0.3,0.1,143.49136753726393,116.29797634138194,310.74793238600887,127.14084078332796,2226.5297657562337,880.5245679635113,5410.762721444686,992.7629260355488,127.8728262029421,76.4525600039784,0.8911534428698941,0.8975248020632223,0.11222077677438803,0.0644461932394277,0.05811911510733387,0.05743144698517448,0.025752350560521005,1.1221412069952552
mu,0.31,0.31,0.1,143.49136753726393,116.29797634138194,310.74793238600887,127.14084078332796,2244.296447512668,880.591286117345,5392.9960396882525,992.7037468007225,129.31781807244585,77.07549767853803,0.9012236784130078,0.9066710329200524,0.10158788511230686,0.06393601330888976,0.057572355875492025,0.05762064909730065,0.02585120071618607,1.1096024482633773
mu,0.32,0.32,0.1,266.7790805306867,164.37815054826842,187.46021939258603,51.67045885729089,2251.741634175728,880.6219881995503,5385.550853025192,992.6765112550332,78.37860829424567,40.18738508958357,0.29379593084409794,0.23550402781807708,1.1133503737254915,0.11847677214901424,0.0864635674225965,0.03480799355692374,0.011541824378224486,3.403723111912831
mu,0.33,0.33,0.1,266.7790805306867,164.37815054826842,187.46021939258603,51.67045885729089,2285.1189426116607,881.229758379856,5352.173544589259,992.1370142494299,80.03643655262124,40.73639395572338,0.30001016718930823,0.23976513438011665,1.1026983635777892,0.11674625576635635,0.0848616079648913,0.0350250637111903,0.011634259187212052,3.3332203683916957
mu,0.34,0.34,0.1,267.43996830293645,164.37947910343527,186.79933162033632,51.666232162559346,2285.1189426116607,881.229758379856,5352.173544589259,992.1370142494299,79.75426947512895,40.633970398772554,0.2982137261727056,0.23807894086187328,1.1084196393597283,0.11703546949607775,0.08492132440095017,0.03490158345279737,0.011620844875567067,3.353299704993681
mu,0.35000000000000003,0.35000000000000003,0.1,270.5009520499605,164.4079766064173,183.73834787331222,51.575477936476126,2336.262932804026,881.9037285363871,5301.029554396893,991.5379749115065,80.97692855061031,40.993361854754404,0.2993591258623525,0.23679355142629094,1.1185215476865351,0.1157836081940059,0.0828402681030846,0.03466087973814672,0.011691520476299443,3.340469401490059
mu,0.36,0.36,0.1,273.5619357969846,164.43646917066727,180.67736412628813,51.48456373396195,2484.914217456427,890.092940807592,5152.378269744493,984.1932223006241,87.13796374896783,43.218331440941895,0.3185310247754444,0.24823076831150956,1.0964754681033047,0.11008908632548459,0.07703250573487712,0.03506678948384897,0.012029791334826095,3.1394116183972107
mu,0.37,0.37,0.1,276.62291954400865,164.46495679875198,177.61638037926406,51.39348870603011,2524.9834871248145,890.7243523363646,5112.309000076106,983.6218126154771,87.72521917079841,43.438208589052735,0.3171292505892375,0.2453748724510852,1.1104791912916518,0.10955434796090399,0.07573742421476042,0.03474288826763404,0.012072482250064536,3.153288440413378
mu,0.38,0.38,0.1,276.62291954400865,164.46495679875198,177.61638037926406,51.39348870603011,2561.516718219005,891.330494795974,5075.775768981915,983.0725767433231,89.63503284588299,44.123630555268996,0.3240332832638719,0.2501157554917421,1.0981136691947981,0.10799184622786363,0.07439435426836367,0.034992952498941826,0.012184167203502263,3.086102729717627
mu,0.39,0.39,0.1,309.33934020769146,167.6874658281244,144.89995971558136,39.63491516748582,3178.7629535744486,1064.7327298979853,4458.529533626471,791.9886084925565,103.30819173551059,48.297775778719675,0.3339639622498358,0.23906329024098052,1.180664960903996,0.09731437817967717,0.06201043687457384,0.032499495320763946,0.010599733810905317,2.9943350571817327
mu,0.4,0.4,0.1,309.33934020769146,167.6874658281244,144.89995971558136,39.63491516748582,3305.1142515677725,1071.0556067827904,4332.178235633148,783.4166383713978,110.54737267465434,50.96427124679025,0.3573660323980534,0.25430570498605937,1.1342619668659242,0.09359414430558857,0.05911034909031999,0.03344736800617905,0.010967584170844088,2.798251398683987
mu,0.41000000000000003,0.41000000000000003,0.1,309.33934020769146,167.6874658281244,144.89995971558136,39.63491516748582,3315.5306855723793,1071.0852192228233,4321.76180162854,783.3761518328148,111.1630591473547,51.187963909946625,0.35935635950060363,0.255596115772557,1.130328637971843,0.0933000987002744,0.058876384722860525,0.03352798380997762,0.01100191096047537,2.7827530348696112
mu,0.42,0.42,0.1,312.40032395471553,167.71540125271122,141.83897596855726,39.51653930741218,3497.559278660713,1078.3346440972853,4139.733208540207,773.3667548049716,119.83627965472141,54.59778927029915,0.38359844873942084,0.27010165452747115,1.091765985853876,0.0893195222910818,0.055296983689370416,0.0342628301930051,0.011493063694633758,2.60689271107898
mu,0.43,0.43,0.1,312.40292520759317,167.71540127288387,141.83637471567957,39.516539221795924,3509.294886956941,1078.3644616806046,4127.997600243978,773.3251773234159,120.57799271608701,54.87856273639036,0.38596947399248066,0.27165149907057234,1.0870385993980798,0.08902156566229492,0.05506689996106929,0.034359606872663054,0.011535651953382154,2.5908784693669364
mu,0.44,0.44,0.1,312.40292520759317,167.71540127288387,141.83637471567957,39.516539221795924,3527.0615687133745,1078.4189402148736,4110.230918487545,773.2492039981813,121.71229213792863,55.30885874196397,0.38960036003840315,0.2740291287773129,1.079789003358297,0.08857314201111427,0.05472221383923484,0.03450812801726273,0.011600774011014586,2.5667327409590417
mu,0.45,0.45,0.1,315.46390895461724,167.74333204519337,138.77539096865547,39.397807687334456,3683.06570237048,1085.1510180024636,3954.226784830439,763.7728786924877,129.25886921066572,58.483558193666,0.40974217823840176,0.28607406395837237,1.0481794700915272,0.08565253363565566,0.052068772318627096,0.035095455703511524,0.012050848741258606,2.4405590957203493
mu,0.46,0.46,0.1,315.46390895461724,167.74333204519337,138.77539096865547,39.397807687334456,3806.3534153639025,1091.3513132572625,3830.939071837016,754.886781676326,137.88477798178766,61.91520765142212,0.43708574600089617,0.30419903707984275,0.9931426975228652,0.0828782497393132,0.05006765225299206,0.036224901614556285,0.012518614561270968,2.2878806027180527
mu,0.47000000000000003,0.47000000000000003,0.1,315.46390895461724,167.74333204519337,138.77539096865547,39.397807687334456,3929.6411283573257,1097.516581207282,3707.6513588435937,745.8948290966176,147.08434833106466,65.6255402481587,0.4662477835213291,0.32363634644258493,0.9347997371309612,0.08027804541186892,0.04821673866019923,0.03742946073870849,0.013023586899618873,2.144782313917968
mu,0.48,0.48,0.1,318.5248927016413,167.77125816755247,135.7144072216314,39.27871725335037,3962.38671065773,1098.0041033877624,3674.905776543189,745.1769796777328,146.33108882743184,65.71400656904594,0.4594023644001304,0.3179839060257657,0.9556663625168191,0.08038712926350601,0.04784316981647411,0.036930037250993565,0.013050601422648425,2.176741082527429
mu,0.49,0.49,0.1,319.18578047389104,167.77255985342495,135.05351944938167,39.273156944930406,3998.1641150684363,1098.4956735731403,3639.128372132482,744.4521457011765,148.37787510084502,66.67086354836879,0.46486367557022834,0.321456595935587,0.9461243600753476,0.07983308620847535,0.047349229781673954,0.03711150188698676,0.013194758769859023,2.1511682941742927
mu,0.5,0.5,0.1,319.18578047389104,167.77255985342495,135.05351944938167,39.273156944930406,4038.926035398673,1099.0075573253582,3598.3664518022465,743.6962626232174,151.58855641373842,68.01554482593637,0.4749226490875528,0.32821306968754405,0.9257714387533216,0.07902738937936132,0.04677486484905492,0.037531897114519826,0.013389889749987073,2.105606043260422
