ACounts,A_Unc,QCD_ACounts,QCDA_Unc,TTJets_ACounts,TTJetsA_Unc,DY_ACounts,DYA_Unc,BCounts,B_Unc,QCD_BCounts,QCDB_Unc,TTJets_BCounts,TTJetsB_Unc,DY_BCounts,DYB_Unc,CCounts,C_Unc,QCD_CCounts,QCDC_Unc,TTJets_CCounts,TTJetsC_Unc,DY_CCounts,DYC_Unc,DCounts,D_Unc,QCD_DCounts,QCDD_Unc,TTJets_DCounts,TTJetsD_Unc,DY_DCounts,DYD_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AB,tf_AB_Unc,tf_CD,tf_CD_Unc,tf_AC,tf_AC_Unc,tf_BD,tf_BD_Unc,tf_closure_ratio,tf_closure_ratio_Unc,tf_AC_minus_BD,tf_AC_minus_BD_pull,status,muIsoCut,egmIsoCut,mu_idx,egm_idx,dPhiCut,mJJCut,pixelCut,valid_neighbor_count,closure_compatible_neighbor_count,closure_central_good_neighbor_count,target_a_neighbor_count,closure_compatible_neighbor_fraction,target_a_neighbor_fraction,closure_local_mean,closure_local_std,closureSignificance_local_mean,closureSignificance_local_std,tf_AC_local_mean,tf_AC_local_std,tf_BD_local_mean,tf_BD_local_std,ACounts_local_mean,ACounts_local_std,closure_compatible,closure_central_good
636.0527878120555,180.63698093386054,550.3452427977655,179.90933683083995,85.70754491667435,16.197203523672744,9.761556701342262e-08,1.1409611728841604e-08,1052.7102013975923,162.35210683219265,899.6610140438528,160.90284496513544,153.04918735120418,21.64442364622537,2.535469273075912e-09,1.7928475164821038e-09,1061.3825440615656,208.04700456112258,1036.8946739269168,207.86678218238575,24.48786997619267,8.657769458490149,1.5845604419981393e-07,2.4277294695362587e-08,2818.940935261157,342.658467557149,2766.904211554141,342.42596546278645,52.03672369940942,12.620759307279226,7.606407819227737e-09,3.1053029887706838e-09,396.3645416413899,109.97415937227122,0.3768370342266152,0.2474173980982295,1.1333818411881946,0.6042050195463321,0.19526101444538016,0.3765181919156583,0.0868425300462369,0.5992681822126907,0.2067919190249464,0.3734417377212855,0.07333213664982823,1.6047166711181826,0.6371284002093539,0.2258264444914052,1.0292467358577861,valid,0.39,0.28,39,28,2.0,150.0,3,9,9,0,0,1.0,0.0,0.3434940775331583,0.04481006112229626,1.011173864359235,0.15273284603172513,0.5980242816681398,0.03114643950402855,0.3924350800787,0.03234185074594171,628.5182056219801,18.210960707161586,True,False
644.1588622473663,180.78779983250126,558.4513172330763,180.06076520521972,85.70754491667435,16.197203523672744,9.761556701342262e-08,1.1409611728841604e-08,1184.9825982763466,199.7701861289828,1031.933410922607,198.59417461504543,153.04918735120418,21.64442364622537,2.535469273075912e-09,1.7928475164821038e-09,1053.2764696262548,207.9159599922024,1028.788599491606,207.73562392493673,24.48786997619267,8.657769458490149,1.5845604419981393e-07,2.4277294695362587e-08,2686.6685383824024,322.28078552010663,2634.6318146753865,322.0335714641638,52.03672369940942,12.620759307279226,7.606407819227737e-09,3.1053029887706838e-09,464.5583442282483,132.84797764209569,0.2788140139724552,0.288965377654968,0.8005380524869306,0.5436019593742116,0.17797408299277398,0.3920381150777962,0.09055638085867834,0.6115762393096468,0.2098472155428458,0.44106021317754535,0.09125812378143129,1.386604869443215,0.5555859480352862,0.17051602613210143,0.745159451764344,valid,0.39,0.29,39,29,2.0,150.0,3,9,9,0,0,1.0,0.0,0.31915346593432387,0.05766336281960429,0.9385512971761028,0.19416475500045283,0.6197961086875156,0.016799012535075142,0.4219797849822513,0.03722407427607582,642.949217132354,4.649856210736846,True,False
645.5781779572453,180.79023937521558,559.8706329416876,180.0632145979863,85.70754491667435,16.197203523672744,9.888330164996057e-08,1.1479825386807847e-08,1220.8984249804819,202.43585897320486,1067.8492376267423,201.27542304822515,153.04918735120418,21.64442364622537,2.535469273075912e-09,1.7928475164821038e-09,1051.8571539163756,207.91383872750728,1027.3692837829947,207.73350081874503,24.48786997619267,8.657769458490149,1.5718830956327598e-07,2.424417221966554e-08,2650.7527116782676,320.6130923453472,2598.7159879712517,320.3645913919855,52.03672369940942,12.620759307279226,7.606407819227737e-09,3.1053029887706838e-09,484.47021740775085,138.04664504579316,0.24955608174253396,0.2998184510771581,0.7082644590750407,0.528773045118447,0.1720887744668169,0.39681451584761923,0.09195503615179022,0.6137508078483533,0.21037913073533157,0.4605855610754034,0.09452885354408722,1.3325446121570341,0.5323801711070227,0.15316524677294996,0.6640862532800833,valid,0.39,0.3,39,30,2.0,150.0,3,9,9,0,0,1.0,0.0,0.27300976215429773,0.030295915073606555,0.7835976735736452,0.09551958889084367,0.6248410494666117,0.01569761670687473,0.45389000587353706,0.012648638184732226,646.1856165928251,2.1286109333295005,True,False
645.7628532777613,180.79028653617996,560.0553082584005,180.06326194936815,85.70754491667435,16.197203523672744,1.0268650555957444e-07,1.1687935841611726e-08,1237.8336696211325,202.7060287216413,1084.7844822673928,201.54714834281725,153.04918735120418,21.64442364622537,2.535469273075912e-09,1.7928475164821038e-09,1051.6724785958597,207.91379771896237,1027.1846084662818,207.73345977459974,24.48786997619267,8.657769458490149,1.5338510565366213e-07,2.4144532161356294e-08,2633.8174670376166,320.44234723482873,2581.7807433306007,320.1937137669543,52.03672369940942,12.620759307279226,7.606407819227737e-09,3.1053029887706838e-09,494.2618916124276,140.4119478368134,0.23460773702969373,0.30527885532292653,0.6618309645820424,0.5216879045432752,0.16920446423456112,0.39929588582261444,0.09269073150229232,0.6140341849964083,0.21044840747742413,0.4699770143955285,0.09587898034894109,1.3065196088071713,0.5211090181206663,0.14405717060087975,0.6229222705811907,valid,0.39,0.31,39,31,2.0,150.0,3,9,9,0,0,1.0,0.0,0.25516013290053896,0.02718244089709207,0.727616938392558,0.0842654648911864,0.6272971470711277,0.01591929479238266,0.46686027670996144,0.009087491819670546,647.7444264237737,2.5039897995009883,True,False
648.8264382789309,180.81619765413745,560.0579095112782,180.0632619681574,88.76852866369843,16.4839019496848,1.039542401961124e-07,1.1756487372778913e-08,1256.2300058448914,202.89309702424106,1097.0588509971035,201.6888407971837,159.17115484525235,22.07306770651445,2.535469273075912e-09,1.7928475164821038e-09,1048.60889359469,207.89126401476216,1027.1820072134042,207.7334597583132,21.426886229168588,8.098601761836372,1.5211737101712415e-07,2.4111227305595425e-08,2615.421130813858,320.3239347307305,2569.50637460089,320.1044811290278,45.91475620536126,11.855139075235854,7.606407819227737e-09,3.1053029887706838e-09,503.6641866235712,142.80478850749685,0.2237304818225585,0.3086136242826581,0.630023458932086,0.5164869771141596,0.16636087668325356,0.4009330968693319,0.09343111681434611,0.6187496999522077,0.21161637389882815,0.4803165314543368,0.0973580048836498,1.2882123754489838,0.5121415703227549,0.13843316849787096,0.594292132815292,valid,0.39,0.32,39,32,2.0,150.0,3,9,9,0,0,1.0,0.0,0.22328672549181297,0.04465571994230064,0.6300250426204256,0.135946690440827,0.6290273478152614,0.01597025434440459,0.48820690795942784,0.024204406673945397,648.8410076760598,2.4852344542036926,True,False
648.85820116853,180.81620002441065,560.0896724008772,180.0632643483419,88.76852866369843,16.4839019496848,1.039542401961124e-07,1.1756487372778913e-08,1333.2122544954527,208.23792501898467,1174.0410996476649,207.0647558089882,159.17115484525235,22.07306770651445,2.535469273075912e-09,1.7928475164821038e-09,1048.577130705091,207.89126195318545,1027.150244323805,207.73345769517042,21.426886229168588,8.098601761836372,1.5211737101712415e-07,2.4111227305595425e-08,2538.4388821632965,316.87536755837164,2492.5241259503287,316.65352397022195,45.91475620536126,11.855139075235854,7.606407819227737e-09,3.1053029887706838e-09,550.7226863970548,155.07125593734546,0.151243391228997,0.3362426639886422,0.4119793463990258,0.486687846575553,0.15547536201000214,0.4130795261895285,0.0967787178459529,0.6187987341782102,0.2116284207293629,0.525209515132887,0.10501415070912842,1.178194066079788,0.466752314362436,0.09358921904532314,0.39614307590979503,valid,0.39,0.33,39,33,2.0,150.0,3,9,9,0,0,1.0,0.0,0.19934994067395462,0.041627452326763924,0.557937948104916,0.12584436940923652,0.6349224227212029,0.017120939568677225,0.5079860885802513,0.022673044759394276,652.5472760809146,4.2897139444372225,True,False
656.871937946752,180.9668460033527,568.1034091778316,180.21453972672225,88.76852866369843,16.4839019496848,1.0522197483265035e-07,1.1824641493719294e-08,1340.9283253909946,208.36774988397985,1181.7571705432067,207.19531576205196,159.17115484525235,22.07306770651445,2.535469273075912e-09,1.7928475164821038e-09,1040.5633939268687,207.7601396691735,1019.1365075468506,207.60223574147187,21.426886229168588,8.098601761836372,1.508496363805862e-07,2.4077876382135787e-08,2530.7228112677553,316.79001371531996,2484.8080550547875,316.56811031318273,45.91475620536126,11.855139075235854,7.606407819227737e-09,3.1053029887706838e-09,551.3527293740026,155.63419780839956,0.16063893504505766,0.33107384703652376,0.44208379215446586,0.48986357101168554,0.15494359078424913,0.41117240864699944,0.09689550493867695,0.6312656602956738,0.21478223366365035,0.5298598168952616,0.10572756454165225,1.1913823999611906,0.4699235774868012,0.10140584340041214,0.42359304049867746,valid,0.39,0.34,39,34,2.0,150.0,3,9,9,0,0,1.0,0.0,0.1801542767677667,0.02882583947266717,0.5008674216341178,0.0860711901174959,0.6432035466663982,0.0192158089815161,0.5268117117913333,0.007133362273442214,657.7003671480419,6.61526727575367,True,False
664.2857114803128,181.1161656187978,575.5171827088568,180.36448216034378,88.76852866369843,16.4839019496848,1.0775744410572627e-07,1.1959784641553714e-08,1353.1953257648765,208.52210993425282,1190.9631871700647,207.32795371574161,162.23213859227644,22.28429804763697,2.535469273075912e-09,1.7928475164821038e-09,1033.149620393308,207.62998227447756,1011.7227340158253,207.47197928588582,21.426886229168588,8.098601761836372,1.483141671075103e-07,2.4011035564007982e-08,2518.4558108938727,316.6884299276385,2475.602038427929,316.4812584483308,42.853772458337176,11.453152447847641,7.606407819227737e-09,3.1053029887706838e-09,555.1231953662,156.9596036757293,0.16433067011309332,0.32824149093427696,0.4554793115728148,0.4909015711422397,0.15374119718024046,0.41023138699686507,0.09725205367379398,0.6429714519252565,0.21778141930840716,0.5373115223667905,0.10686683128581628,1.1966455680925046,0.4700288874353397,0.10565992955846604,0.4355517778090815,valid,0.39,0.35000000000000003,39,35,2.0,150.0,3,9,9,0,0,1.0,0.0,0.18450883080849664,0.027831059388359412,0.5161565941442924,0.08331068605423089,0.6528023459882871,0.017702366952090643,0.5318889629887864,0.0067712957557477145,663.6680277076964,4.943768220498706,True,False
665.7100757119445,181.11860077386484,576.941546937953,180.36692746397773,88.76852866369843,16.4839019496848,1.1029291337880218e-07,1.2093417667876196e-08,1359.606642668938,208.5488952158744,1194.3135203258344,207.33229882193055,165.2931223393005,22.493544873484534,3.8032039096138685e-09,2.195780800998604e-09,1031.7252561616763,207.6278580573258,1010.298369786729,207.46985345099228,21.426886229168588,8.098601761836372,1.4577869783443438e-07,2.3944008157338658e-08,2512.0444939898116,316.67079165231456,2472.2517052721596,316.47841191179145,39.79278871131309,11.036533853257225,6.3386731826897805e-09,2.8347408247298585e-09,558.4059179854702,157.86056260586153,0.16118752237859357,0.32910927354133507,0.4466205470435207,0.48963432129541584,0.15292698057787707,0.41071137817428355,0.0975301264213315,0.6452396815297352,0.218354336223452,0.5412350959236044,0.10745881658513655,1.1921615696939414,0.4677462944500409,0.1040045856061308,0.42736232917289,valid,0.39,0.36,39,36,2.0,150.0,3,9,9,0,0,1.0,0.0,0.20650144580137553,0.03976311445315344,0.5905253857641952,0.12811173645259005,0.6766195394712009,0.03195996791769277,0.5356502791324207,0.005328201953649006,677.8725174824716,16.335083305250272,True,False
698.434300135528,184.04975345711614,609.6657713602689,183.31009989670073,88.76852866369843,16.4839019496848,1.1156064801534013e-07,1.2159683466208245e-08,1360.6921388141564,208.5499977591096,1195.3990164710526,207.33340783469785,165.2931223393005,22.493544873484534,3.8032039096138685e-09,2.195780800998604e-09,999.0010317380929,205.03405385479365,977.5741453644133,204.87404884375573,21.426886229168588,8.098601761836372,1.4451096319789642e-07,2.3910423993104394e-08,2510.958997844593,316.6700655511044,2471.166209126941,316.4776853692005,39.79278871131309,11.036533853257225,6.3386731826897805e-09,2.8347408247298585e-09,541.3600348393207,154.56665528203578,0.22489483300824098,0.301156653266078,0.6535397936603118,0.5132934042995307,0.15647662956970643,0.3978563698553562,0.09583972741093358,0.6991327115252027,0.23351935062497864,0.5419013771161435,0.10755888246063486,1.2901475084743335,0.5012694050016961,0.15723133440905923,0.611558085565057,valid,0.39,0.37,39,37,2.0,150.0,3,9,9,0,0,1.0,0.0,0.2173364848802653,0.036513129657394276,0.6280622145028002,0.11779504650036439,0.6972620847098887,0.03186098734080562,0.5446850276251947,0.012195408408156453,690.0779875650602,16.153408449140944,True,False
699.8510145925293,184.05214974547272,611.0824858160024,183.312505853919,88.76852866369843,16.4839019496848,1.128283826518781e-07,1.2225590092386388e-08,1398.2993676571323,211.1249669362747,1229.9452615670043,209.90098256408444,168.3541060863246,22.700863033704422,3.8032039096138685e-09,2.195780800998604e-09,997.5843172810914,205.0319027903359,976.1574309086797,204.871896099316,21.426886229168588,8.098601761836372,1.4324322856135847e-07,2.3876792590742674e-08,2473.3517690016165,314.9591724614832,2436.6199640309887,314.78062974018553,36.731804964289005,10.603558741976544,6.3386731826897805e-09,2.8347408247298585e-09,563.9802382828427,160.7637724475419,0.194142429569519,0.3125410382553601,0.5559880879570227,0.5005015598091404,0.15177626027414653,0.40333297098445986,0.09751792198710728,0.7015457264805124,0.2341570126755664,0.5653459346874724,0.11166519685515452,1.2409140730238597,0.4812718611818544,0.13619979179303998,0.5250169870172122,valid,0.39,0.38,39,38,2.0,150.0,3,9,9,0,0,1.0,0.0,0.2270614042704699,0.030162602084855515,0.6619674124305616,0.0957286499435977,0.7174005974878193,0.018158912322611236,0.5540604866039356,0.013136512910637669,701.9305386771664,3.681036511677379,True,False
701.2677290482628,184.05454600263099,612.499200271736,183.31491177955976,88.76852866369843,16.4839019496848,1.128283826518781e-07,1.2225590092386388e-08,1405.0895108366217,211.15239569878113,1233.6744209994697,209.90625385004634,171.4150898333487,22.906304895695282,3.8032039096138685e-09,2.195780800998604e-09,996.167602825358,205.02975170331024,974.7407164529461,204.86974333225547,21.426886229168588,8.098601761836372,1.4324322856135847e-07,2.3876792590742674e-08,2466.561625822127,314.9407845486684,2432.8908045985236,314.7771146948833,33.67082121726492,10.152134578255039,6.3386731826897805e-09,2.8347408247298585e-09,567.4719962849654,161.75204756884023,0.1907912302550704,0.31354385564331455,0.5460377156084694,0.49909114233634294,0.15094371157568445,0.4038689292805836,0.09782011059413111,0.7039656048433095,0.2347979978369553,0.5696551410379997,0.11233386083668799,1.2357750402472896,0.47882534806072546,0.13431046380530975,0.516010354860348,valid,0.39,0.39,39,39,2.0,150.0,3,9,9,0,0,1.0,0.0,0.20686781970807955,0.030360844684740124,0.5975600543510976,0.09465720765696282,0.7199427090096129,0.018237229490942225,0.5705468834138511,0.01271075163312024,703.3766260755062,3.7005333112618244,True,False
