ACounts,A_Unc,QCD_ACounts,QCDA_Unc,TTJets_ACounts,TTJetsA_Unc,DY_ACounts,DYA_Unc,BCounts,B_Unc,QCD_BCounts,QCDB_Unc,TTJets_BCounts,TTJetsB_Unc,DY_BCounts,DYB_Unc,CCounts,C_Unc,QCD_CCounts,QCDC_Unc,TTJets_CCounts,TTJetsC_Unc,DY_CCounts,DYC_Unc,DCounts,D_Unc,QCD_DCounts,QCDD_Unc,TTJets_DCounts,TTJetsD_Unc,DY_DCounts,DYD_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AB,tf_AB_Unc,tf_CD,tf_CD_Unc,tf_AC,tf_AC_Unc,tf_BD,tf_BD_Unc,tf_closure_ratio,tf_closure_ratio_Unc,tf_AC_minus_BD,tf_AC_minus_BD_pull,status,muIsoCut,egmIsoCut,mu_idx,egm_idx,dPhiCut,mJJCut,pixelCut,n_valid_neighbors,valid_neighbor_count,closure_compatible_neighbor_count,closure_central_good_neighbor_count,target_a_neighbor_count,sideband_neighbor_count,closure_compatible_neighbor_fraction,target_a_neighbor_fraction,sideband_neighbor_fraction,local_stability_status,closure_local_mean,closure_local_std,local_closure_mean,local_closure_std,closureSignificance_local_mean,closureSignificance_local_std,tf_AC_local_mean,tf_AC_local_std,local_tf_AC_mean,local_tf_AC_std,tf_BD_local_mean,tf_BD_local_std,local_tf_BD_mean,local_tf_BD_std,ACounts_local_mean,ACounts_local_std,local_A_mean,local_A_std,closure_compatible,closure_central_good,finite_required_values,target_a_pass,sideband_min_pass,candidate_range_pass,edge_margin_pass,closure_significance_pass,neighbor_count_pass,local_stability_pass,no_zero_denominator_status,candidate_filter_status,candidate_hard_pass
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.187378730131629,1.1521374371022102,2.187378730131629,1.1521374371022102,0.0,0.0,0.0,0.0,0.6686915334182771,0.6609031298600546,0.6686915308828079,0.6609031298600546,0.0,0.0,2.535469273075912e-09,1.7928475164821038e-09,5566.23039826882,468.7051767962458,5250.949072061661,467.67453612651053,315.2813259434806,31.065592131057098,2.636780190324643e-07,2.7003873503267422e-08,0.0002627777746449659,0.0002951272026386682,,,,0.0,0.0,0.00012013364262216851,0.00011916456253438009,0.0,0.0,0.0003929730847670151,0.00020961535576994678,0.0,0.0,-0.0003929730847670151,-1.8747342403592977,invalid:A,0.0,0.0,0,0,2.0,150.0,3,2,2,2,0,0,1,1.0,0.0,0.5,unstable:too_few_valid_neighbors,-17.33242030363068,15.725912846752454,-17.33242030363068,15.725912846752454,-1.1736281113909697,0.20962417424894625,0.02932696794026766,0.025421712220907146,0.02932696794026766,0.025421712220907146,0.1378546717108814,0.0048481713834617746,0.1378546717108814,0.0048481713834617746,14.861900962912657,14.859299710034964,14.861900962912657,14.859299710034964,False,False,False,False,False,False,False,False,False,False,False,"fail:status,finite_values,target_a,sideband_min,candidate_range,edge_margin,closure_compatible,closure_significance,neighbor_count,local_stability",False
0.0026012528776915727,0.0026012528776915727,0.0026012528776915727,0.0026012528776915727,0.0,0.0,0.0,0.0,653.690654612828,91.82833869276452,470.03162974447685,88.71452247011386,183.65902482144503,23.71027815047171,4.690618155190437e-08,7.917000267679857e-09,0.6660902805405856,0.6608980106962666,0.6660902780051163,0.6608980106962666,0.0,0.0,2.535469273075912e-09,1.7928475164821038e-09,4914.7271223861235,459.62313517620163,4783.104821047316,459.1846389685967,131.6223011220356,20.072212744998016,2.1677183748055993e-07,2.5817247935092264e-08,0.08859433711681242,0.0891661446708017,-33.058333150383135,48.3214429031501,-0.9640039371420234,3.979333128499839e-06,4.018404830212226e-06,0.00013552945340680392,0.0001350689813082808,0.0039052557193605163,0.005501381948824915,0.13300650032741962,0.022446054225720356,0.029361389930168985,0.04165749159840567,-0.1291012446080591,-5.586283611658171,valid,0.0,0.10714285714285714,0,1,2.0,150.0,3,4,4,4,0,1,2,1.0,0.25,0.5,unstable:too_few_valid_neighbors,-30.674597519988172,35.81111390338197,-30.674597519988172,35.81111390338197,-0.7391103468890282,0.6618160782041242,0.13136199868778495,0.19252926096417816,0.13136199868778495,0.19252926096417816,0.24030574293866627,0.10259635141274512,0.24030574293866627,0.10259635141274512,52.726266128311785,75.14788843776294,52.726266128311785,75.14788843776294,True,False,True,False,False,False,False,True,False,False,True,"fail:target_a,sideband_min,candidate_range,edge_margin,neighbor_count,local_stability",False
0.0026012528776915727,0.0026012528776915727,0.0026012528776915727,0.0026012528776915727,0.0,0.0,0.0,0.0,1439.8808084748266,234.13898469243676,1210.307027368153,232.6334940208293,229.57378102680627,26.508896854941362,7.986728210189123e-08,1.0376855221184672e-08,0.6660902805405856,0.6608980106962666,0.6660902780051163,0.6608980106962666,0.0,0.0,2.535469273075912e-09,1.7928475164821038e-09,4128.536968524125,406.03547384861446,4042.82942342364,405.7122830547303,85.70754491667435,16.197203523672744,1.8381073693057308e-07,2.4930504605784478e-08,0.23230762349328304,0.23468645962056464,-88.3060515129308,126.94612276145875,-0.9787197016857345,1.8065751431515453e-06,1.8303040407307969e-06,0.0001613380927962722,0.0001608649127109481,0.0039052557193605163,0.005501381948824915,0.3487629684443778,0.06627821074239842,0.011197449479167806,0.01591686982143479,-0.3448577127250173,-5.18535163658087,valid,0.0,0.21428571428571427,0,2,2.0,150.0,3,6,6,6,1,2,3,1.0,0.3333333333333333,0.5,stable,-42.50825071472403,50.94987373172369,-42.50825071472403,50.94987373172369,-0.6513160935320821,0.6275343449955705,0.1770588406923368,0.22850929768458408,0.1770588406923368,0.22850929768458408,0.3335801598053214,0.1562618241608789,0.3335801598053214,0.1562618241608789,68.33120107856377,86.91643725881731,68.33120107856377,86.91643725881731,True,False,True,False,False,False,False,True,True,True,True,"fail:target_a,sideband_min,candidate_range,edge_margin",False
0.002601254145426209,0.0026012528776918815,0.0026012528776915727,0.0026012528776915727,0.0,0.0,1.267734636537956e-09,1.2677346365379562e-09,1907.081121355143,271.7745708405902,1659.1414377409703,270.37469928623824,247.9396835089508,27.548853723216755,1.0522197483265035e-07,1.1824641493719294e-08,0.6660902792728509,0.6608980106962666,0.6660902780051163,0.6608980106962666,0.0,0.0,1.267734636537956e-09,1.2677346365379562e-09,3661.3366556438086,381.8696804155667,3593.9950130508223,381.59968703825876,67.34164243452985,14.357286407605137,1.5845604419981393e-07,2.4277294695362587e-08,0.3469465706632928,0.3496521096242943,-132.37665267091634,189.35990838613859,-0.98479539583096,1.3639976382220161e-06,1.3777777841428636e-06,0.00018192543923708807,0.00018150183560549046,0.0039052576300406512,0.005501383294563665,0.5208701905123779,0.0919842857483216,0.0074975640786796895,0.010644576982756839,-0.5169649328823372,-5.610119327316317,valid,0.0,0.3214285714285714,0,3,2.0,150.0,3,6,6,6,1,2,3,1.0,0.3333333333333333,0.5,stable,-65.08752581169456,69.23719902556132,-65.08752581169456,69.23719902556132,-0.4751662860462209,0.5443257535844257,0.25825883442204073,0.25557880420278706,0.25825883442204073,0.25557880420278706,0.5126615212489344,0.1358996804522969,0.5126615212489344,0.1358996804522969,96.91887248541104,97.12467162766761,96.91887248541104,97.12467162766761,True,False,True,False,False,False,False,True,True,True,True,"fail:target_a,sideband_min,candidate_range,edge_margin",False
0.002601254145426209,0.0026012528776918815,0.0026012528776915727,0.0026012528776915727,0.0,0.0,1.267734636537956e-09,1.2677346365379562e-09,2228.7008674431836,284.4891048782285,1968.5172488206308,283.08591092979935,260.1836184970471,28.220875738739505,1.2550572901725764e-07,1.2866101359535309e-08,0.6660902792728509,0.6608980106962666,0.6660902780051163,0.6608980106962666,0.0,0.0,1.267734636537956e-09,1.2677346365379562e-09,3339.716909555768,372.49405281407957,3284.619201971162,372.2676002486202,55.0977074464335,12.986654187735223,1.3817229001520664e-07,2.3741790580885684e-08,0.4445035382979026,0.44742862645283454,-169.88047282095607,242.4578628919621,-0.9876319708928163,1.167161633678739e-06,1.1766315133222327e-06,0.00019944513182150244,0.00019913679569544195,0.0039052576300406512,0.005501383294563665,0.6673322703089928,0.11312014502237494,0.005852043732625746,0.008303312798352313,-0.6634270126789521,-5.85787650745068,valid,0.0,0.42857142857142855,0,4,2.0,150.0,3,6,6,6,1,1,3,1.0,0.16666666666666666,0.5,stable,-95.71445058075007,103.84360836337822,-95.71445058075007,103.84360836337822,-0.6902923569029618,0.40560210030746213,0.27244002628164177,0.26857000795144,0.27244002628164177,0.26857000795144,0.7656217169020351,0.24703015469693906,0.7656217169020351,0.24703015469693906,100.50461313707338,100.50749732765968,100.50461313707338,100.50749732765968,True,False,True,False,False,False,False,True,True,True,True,"fail:target_a,sideband_min,candidate_range,edge_margin",False
0.0026012554131608456,0.0026012528776921907,0.0026012528776915727,0.0026012528776915727,0.0,0.0,2.535469273075912e-09,1.7928475164821038e-09,2866.7462901402505,355.58741627618923,2600.440703983082,354.4393510087662,266.30558599109526,28.550955683837753,1.6607323738647225e-07,1.4729745404165452e-08,0.6660902780051163,0.6608980106962666,0.6660902780051163,0.6608980106962666,0.0,0.0,0.0,0.0,2701.671486858701,305.35792041847895,2652.6957468087107,305.11234917371894,48.97573995238534,12.243934988096335,9.760478164599204e-08,2.2632803284368804e-08,0.70678905361284,0.7112387211418318,-270.7107478323339,385.4683016981022,-0.9900797968656181,9.073894756949642e-07,9.143423160326656e-07,0.00024654747301626804,0.0002462076516555716,0.0039052595407207927,0.005501384640302752,1.061100990288603,0.17806390540682956,0.003680384408706114,0.005221256571328373,-1.0571957307478823,-5.934338706470289,valid,0.0,0.5357142857142857,0,5,2.0,150.0,3,6,6,6,0,0,3,1.0,0.0,0.5,stable,-104.84550629359804,108.44091765355144,-104.84550629359804,108.44091765355144,-0.8901190714382636,0.2737931208500377,0.28239018683348915,0.2775658270750505,0.28239018683348915,0.2775658270750505,1.1068425857152466,0.3586302474700649,1.1068425857152466,0.3586302474700649,102.69004481800282,102.7439104399255,102.69004481800282,102.7439104399255,True,False,True,False,False,False,False,True,True,True,True,"fail:target_a,sideband_min,candidate_range,edge_margin",False
0.005202508290852418,0.0036787270987939007,0.005202505755383145,0.003678727098793464,0.0,0.0,2.535469273075912e-09,1.7928475164821038e-09,3306.116344005932,381.2951577463572,3033.688790336967,380.20008023060683,272.42755348514345,28.877262914957132,1.8382152229800364e-07,1.5474673346892513e-08,0.6634890251274247,0.6608928914928265,0.6634890251274247,0.6608928914928265,0.0,0.0,0.0,0.0,2262.3014329930193,272.5800301846314,2219.447660454826,272.3393070316163,42.853772458337176,11.453152447847641,7.985649673446066e-08,2.213015293637717e-08,0.9696196439836273,0.9792716848728207,-185.37541542961338,229.77961297911204,-0.9848240745977527,1.5736010924977549e-06,1.1274064720299608e-06,0.0002932805573347626,0.00029426242296212246,0.007841136919865802,0.009578355949230904,1.461395150880468,0.2437439090175189,0.0053655145325626945,0.006615066959792609,-1.453554013960602,-5.958848370361594,valid,0.0,0.6428571428571428,0,6,2.0,150.0,3,6,6,6,0,0,3,1.0,0.0,0.5,stable,-114.04523031681374,115.0722582093929,-114.04523031681374,115.0722582093929,-1.0445755450587502,0.11401356563733872,0.2993885181771922,0.2940698753507841,0.2993885181771922,0.2940698753507841,1.5067136838702704,0.3280711467998414,1.5067136838702704,0.3280711467998414,106.39081936553607,106.55548735179897,106.39081936553607,106.55548735179897,True,False,True,False,False,False,False,True,True,True,True,"fail:target_a,sideband_min,candidate_range,edge_margin",False
0.005202508290852418,0.0036787270987939007,0.005202505755383145,0.003678727098793464,0.0,0.0,2.535469273075912e-09,1.7928475164821038e-09,3549.5577211682266,386.5348512531594,3264.8862324972206,385.4060409929304,284.6714884732398,29.519058241375873,1.9776660329992115e-07,1.6035715680582636e-08,0.6634890251274247,0.6608928914928265,0.6634890251274247,0.6608928914928265,0.0,0.0,0.0,0.0,2018.8600558307248,265.0974895071093,1988.2502182945727,264.92071026625393,30.609837470240837,9.679680521352758,6.591141573254314e-08,2.1727057020958565e-08,1.1665457371597516,1.178898520437619,-223.2275594660544,276.56358794549686,-0.985103937747411,1.4656778955379754e-06,1.048608274658309e-06,0.0003286453774798228,0.000330191640008039,0.007841136919865802,0.009578355949230904,1.7581989949806833,0.29993100961928043,0.004459755091574233,0.0055006881064086684,-1.7503578580608175,-5.832894655376148,valid,0.0,0.75,0,7,2.0,150.0,3,4,4,4,0,0,2,1.0,0.0,0.5,unstable:too_few_valid_neighbors,-103.1190709534645,102.06367990121022,-103.1190709534645,102.06367990121022,-1.0918779201094708,0.1094610873810971,0.3111124747587357,0.3038118979171964,0.3111124747587357,0.3038118979171964,1.7092518252425293,0.19380226936359257,1.7092518252425293,0.19380226936359257,108.91230242395514,108.97983366630822,108.91230242395514,108.97983366630822,True,False,True,False,False,False,False,True,False,False,True,"fail:target_a,sideband_min,candidate_range,edge_margin,neighbor_count,local_stability",False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.187378730131629,1.1521374371022102,2.187378730131629,1.1521374371022102,0.0,0.0,0.0,0.0,572.5872676804313,210.29371191503301,545.0384137188912,210.0931190627313,27.54885372321675,9.182951241072251,2.3832332630170517e-07,2.640201056750997e-08,4994.3118221218065,418.8812890038706,4706.579349873652,417.8286608845627,287.73247222026384,29.67733850865482,2.7890162003835033e-08,5.946202518491657e-09,0.25077833645081815,0.1623982438686738,,,,0.0,0.0,0.11464788104423378,0.04319063988806892,0.0,0.0,0.0004379740008308759,0.00023359623579368019,0.0,0.0,-0.0004379740008308759,-1.8749189144370837,invalid:A,0.10714285714285714,0.0,1,0,2.0,150.0,3,3,3,3,1,1,2,1.0,0.3333333333333333,0.6666666666666666,unstable:too_few_valid_neighbors,-11.584269268015573,15.197106212442396,-11.584269268015573,15.197106212442396,-0.8457768622333196,0.4942345051708735,0.06098207302814509,0.049345046942364995,0.06098207302814509,0.049345046942364995,0.13697842345372058,0.004147947186094966,0.13697842345372058,0.004147947186094966,51.572508917541946,53.315444898378935,51.572508917541946,53.315444898378935,False,False,False,False,False,False,False,False,False,False,False,"fail:status,finite_values,target_a,sideband_min,candidate_range,edge_margin,closure_compatible,closure_significance,neighbor_count,local_stability",False
29.72120067294762,10.607255596878492,11.35529815023561,7.503075522759749,18.365902482144502,7.497848291161511,4.056750836921459e-08,7.3920996810820134e-09,623.9720551927581,91.2136498696444,458.678932847119,88.39666487807455,165.2931223393005,22.493544873484534,6.3386731826897805e-09,2.8347408247298585e-09,542.8660670074838,210.0260255294695,533.6831155686557,209.95909729089317,9.182951241072251,5.301779370988272,1.977558179324906e-07,2.5346065262913202e-08,4372.52714565918,408.8311775973991,4250.087795756665,408.372558965088,122.43934988096335,19.359361042705515,2.1551488821145254e-08,5.227003811700007e-09,77.46853118141215,32.84798072160546,-1.606507456878227,1.444584449411332,-1.3832522856399159,0.04763226241560788,0.018370317994189148,0.12415384717426245,0.04941591889412361,0.054748680161174804,0.028817305262266134,0.14270284309434317,0.02476274726876907,0.38365514641484444,0.21263022171104604,-0.08795416293316836,-2.314879238831859,valid,0.10714285714285714,0.10714285714285714,1,1,2.0,150.0,3,6,6,6,1,2,4,1.0,0.3333333333333333,0.6666666666666666,stable,-20.389171134453395,32.658252882892555,-20.389171134453395,32.658252882892555,-0.3593126290400295,0.8346656956509207,0.20081451759017757,0.2232232489010578,0.20081451759017757,0.2232232489010578,0.23350684127614552,0.09746897338800604,0.23350684127614552,0.09746897338800604,123.25112719907588,142.06034092116957,123.25112719907588,142.06034092116957,True,False,True,False,True,True,False,True,True,True,True,"fail:target_a,edge_margin",False
