ACounts,A_Unc,QCD_ACounts,QCDA_Unc,TTJets_ACounts,TTJetsA_Unc,DY_ACounts,DYA_Unc,BCounts,B_Unc,QCD_BCounts,QCDB_Unc,TTJets_BCounts,TTJetsB_Unc,DY_BCounts,DYB_Unc,CCounts,C_Unc,QCD_CCounts,QCDC_Unc,TTJets_CCounts,TTJetsC_Unc,DY_CCounts,DYC_Unc,DCounts,D_Unc,QCD_DCounts,QCDD_Unc,TTJets_DCounts,TTJetsD_Unc,DY_DCounts,DYD_Unc,prediction,predictionUnc,closure,closureUnc,closureSig,transfer_A_over_C,transfer_A_over_C_Unc,transfer_B_over_D,transfer_B_over_D_Unc,transfer_difference,transfer_pull,status,scan_variable,scan_cut,mJIsoCut,egmIsoCut,mJJCut,dPhiCut,pixelCut
0.18972383719783414,0.13063399992639443,0.18972383719783414,0.13063399992639443,0.0,0.0,0.0,0.0,3.8458180870298575,3.1330140089665375,0.7848343349348353,0.6679485615187547,3.0609837470240837,3.0609837470240837,5.070938546151824e-09,2.5354692730759125e-09,0.6634890251274247,0.6608928914928265,0.6634890251274247,0.6608928914928265,0.0,0.0,0.0,0.0,1.267734636537956e-09,1.2677346365379562e-09,0.0,0.0,0.0,0.0,1.267734636537956e-09,1.2677346365379562e-09,2012769880.8870249,3280167783.3362126,-10608945667.689028,18768992645.809376,-0.6136179651914455,0.2859487195909491,0.3462564113502162,3033614430.1715727,3912848015.714346,-3033614429.885624,-0.7752957481870899,valid,egm_isolation,0.0,0.75,0.0,150.0,2.0,3
3.253154851829221,3.063770998394154,0.19217110480513733,0.13065692119252992,3.0609837470240837,3.0609837470240837,0.0,0.0,22.214167836781666,8.126100649559598,0.7872816025421385,0.6679530447222434,21.426886229168588,8.098601761836372,5.070938546151824e-09,2.5354692730759125e-09,3.7244727721515085,3.1315173500351787,0.6634890251274247,0.6608928914928265,3.0609837470240837,3.0609837470240837,0.0,0.0,0.007495789360032587,0.004329521222630886,0.00749578809229795,0.0043295212226307014,0.0,0.0,1.267734636537956e-09,1.2677346365379562e-09,11037.671856848629,11961.319335576802,-3391.9131441874774,4871.310525815411,-0.9225084650324332,0.8734537881854288,1.1027311875795938,2963.5528387746867,2026.1457846326446,-2962.679384986501,-1.4622239765130842,valid,egm_isolation,0.007575757575757576,0.75,0.007575757575757576,150.0,2.0,3
27.18824008665019,10.525307169634774,8.82233760197022,7.3867693897868225,18.365902482144502,7.497848291161511,2.535469273075912e-09,1.7928475164821038e-09,66.23381216615421,14.997713562215697,11.136104705775619,7.501881437509384,55.0977074464335,12.986654187735223,1.3945081001917517e-08,4.204600123133978e-09,4.6200493078793174,3.2023690478809814,1.5590655608552337,0.9410345473363573,3.0609837470240837,3.0609837470240837,0.0,0.0,2.25525119328081,1.1525497898056902,2.255251189477606,1.1525497898056902,0.0,0.0,3.8032039096138685e-09,2.195780800998604e-09,135.68487579926438,120.82038936419457,-3.990572224124487,4.845652723200361,-0.8946111666815393,5.884837644542383,4.67212729967924,29.36870729233539,16.41621384440061,-23.483869647793007,-1.3758905141152282,valid,egm_isolation,0.015151515151515152,0.75,0.015151515151515152,150.0,2.0,3
78.80679596205415,35.068705555674924,45.135974735915084,33.567071258237945,33.67082121726492,10.152134578255039,8.874142455765693e-09,3.8032039096138685e-09,237.57296721098015,68.37223907176514,164.10935720635962,66.70751201849394,73.46360992857801,14.995696582323022,7.604250745741621e-08,2.9444638907064634e-08,25.286396905769337,11.04224343641748,22.22541315874525,10.609501336517157,3.0609837470240837,3.0609837470240837,0.0,0.0,24.261166054966125,11.002898936048322,21.200182292729227,10.568545950004081,3.0609837470240837,3.0609837470240837,1.5212815638455474e-08,4.391561601997208e-09,247.61235009759537,171.40800426519957,-2.142017729242817,2.585676839852437,-0.9648313184090155,3.1165688119082566,1.9430926240969435,9.792314461420963,5.259714878305127,-6.675745649512706,-1.1905758404047406,valid,egm_isolation,0.022727272727272728,0.75,0.022727272727272728,150.0,2.0,3
108.13748618169168,36.63740961162987,56.10076247214039,34.39500279921596,52.03672369940942,12.620759307279226,1.0141877092303648e-08,4.008928920145659e-09,345.5874755941549,77.79394687250777,226.20910934488415,75.40877224514588,119.37836613393927,19.11583737329543,1.1533149582266229e-07,3.6084446672490556e-08,26.30945497222355,11.06320408070393,23.24847122393173,10.63131520705498,3.0609837470240837,3.0609837470240837,1.267734636537956e-09,1.2677346365379562e-09,67.3708710053291,35.316581365100916,64.30988724309219,35.183679424105826,3.0609837470240837,3.0609837470240837,1.5212815638455474e-08,4.743428667271421e-09,134.95770490171665,95.64810362807562,-0.2480196245265205,0.9803759362208824,-0.26185253316775337,4.110213848818185,2.219556891460198,5.129627544325776,2.9264537222662996,-1.0194136955075903,-0.27754627800225046,valid,egm_isolation,0.030303030303030304,0.75,0.030303030303030304,150.0,2.0,3
155.79001431159395,40.08955214702289,88.44837185931583,37.43047579658673,67.34164243452985,14.357286407605137,1.7748284911531385e-08,5.070938546151825e-09,587.6786401015686,147.99275744182526,434.62945262235553,146.401417958494,153.04918735120418,21.64442364622537,1.2800884218804184e-07,3.6306456763867706e-08,38.5033780595965,13.664990326137563,32.3814105604774,12.961200469645625,6.121967494048167,4.3288847292450745,5.070938546151824e-09,2.5354692730759125e-09,76.49335738569943,35.60581147998987,67.31040611927249,35.20887596402279,9.182951241072251,5.301779370988272,2.5354692730759122e-08,5.946202518491657e-09,295.81147475702926,188.49499144713457,-0.8987832825111619,1.3048659372722329,-0.7265877506567461,4.046138862685197,1.7737402545067555,7.682740831185378,4.065934871647829,-3.636601968500181,-0.8197954478662809,valid,egm_isolation,0.03787878787878788,0.75,0.03787878787878788,150.0,2.0,3
168.29465133179042,40.88910764292651,97.892025128685,38.16304271602675,70.40262618155393,14.679962346325988,2.1551488821145254e-08,5.525927167895217e-09,671.2697039411415,152.1522356965966,478.427727737938,150.19992234685512,192.84197606251726,24.295805285509118,1.406861885534214e-07,3.652711751334035e-08,47.382872009988944,15.546285662603816,41.26090450833437,14.931435125405388,6.121967494048167,4.3288847292450745,7.606407819227737e-09,3.1053029887706838e-09,87.20070207587713,36.010656147557356,68.8347995671102,35.2214370402506,18.365902482144502,7.497848291161511,2.662242736729708e-08,6.079841733104123e-09,364.752641995358,209.39590204779347,-1.1673454213126093,1.3510648364868985,-0.9208214485122949,3.551803514491727,1.4500730256579866,7.697985084535678,3.6263527149655097,-4.146181570043951,-1.0616188132058875,valid,egm_isolation,0.045454545454545456,0.75,0.045454545454545456,150.0,2.0,3
207.20448435056795,43.38024793073471,121.49693940980664,40.24296843604776,85.70754491667435,16.197203523672744,2.4086958094221165e-08,5.8094899330525135e-09,745.5523945993871,156.19700547471683,531.2835321556054,154.08319510673616,214.26886229168585,25.61002743005544,1.52095800282263e-07,3.672457860631592e-08,54.89938821214902,17.197722153445604,48.7774207092267,16.643990034484595,6.121967494048167,4.3288847292450745,8.874142455765693e-09,3.3541105767022896e-09,88.77852426828161,36.02296108778235,70.41262175317601,35.23401760422174,18.365902482144502,7.497848291161511,3.2961100549986856e-08,6.708221153404579e-09,461.03909341769133,255.3117788462209,-1.225043993920818,1.3172896446868305,-0.9801663623554412,3.774258531804812,1.4220621959061464,8.3978912776967,3.8349525800005306,-4.623632745891889,-1.13043801651273,valid,egm_isolation,0.05303030303030303,0.75,0.05303030303030303,150.0,2.0,3
212.4561058112407,43.50329871998093,123.68757712091983,40.25938370160517,88.76852866369843,16.4839019496848,2.662242736729708e-08,6.079841733104123e-09,794.2551171869713,156.93432558172887,558.5593684950052,154.6186330631825,235.69574852085444,26.86002337052243,1.7111181983033235e-07,3.705134195196778e-08,54.909485253119,17.197722895150516,48.78751775019669,16.64399080086543,6.121967494048167,4.3288847292450745,8.874142455765693e-09,3.8032039096138685e-09,129.43060129213893,39.72143411558094,108.00371502747379,38.88707982995918,21.426886229168588,8.098601761836372,3.549656982306277e-08,6.943668573624515e-09,336.95385178621683,162.06020973597344,-0.5859927889556054,0.8290473149094401,-0.7419517024876968,3.8692059273888866,1.4478444308568963,6.13653269982306,2.239828352784149,-2.2673267724341732,-0.8501295863011589,valid,egm_isolation,0.06060606060606061,0.75,0.06060606060606061,150.0,2.0,3
223.915518304928,44.23161723369493,132.0860058650476,40.931006805620235,91.82951241072251,16.765698464017778,2.915789664037299e-08,6.3386731826897805e-09,913.3571102193457,164.47709262721074,656.2344752868013,162.0668559364876,257.12263475002305,28.05437944353484,1.8252143155917396e-07,3.72891485909387e-08,56.243959094001625,17.223102227856334,50.12199158854384,16.67021317656432,6.121967494048167,4.3288847292450745,1.1409611728841605e-08,4.204600123133978e-09,133.66406235551523,39.84507913398525,109.1761923400228,38.893101691651985,24.48786997619267,8.657769458490149,3.929977373267664e-08,7.282581038778407e-09,384.3278368179325,178.2316147308918,-0.7163966112190361,0.8651795829535042,-0.8735242627767232,3.9811478763558172,1.450757953419956,6.833228723738987,2.37980395025883,-2.85208084738317,-1.0232991136268068,valid,egm_isolation,0.06818181818181818,0.75,0.06818181818181818,150.0,2.0,3
