ACounts,A_Unc,QCD_ACounts,QCDA_Unc,TTJets_ACounts,TTJetsA_Unc,DY_ACounts,DYA_Unc,BCounts,B_Unc,QCD_BCounts,QCDB_Unc,TTJets_BCounts,TTJetsB_Unc,DY_BCounts,DYB_Unc,CCounts,C_Unc,QCD_CCounts,QCDC_Unc,TTJets_CCounts,TTJetsC_Unc,DY_CCounts,DYC_Unc,DCounts,D_Unc,QCD_DCounts,QCDD_Unc,TTJets_DCounts,TTJetsD_Unc,DY_DCounts,DYD_Unc,prediction,predictionUnc,closure,closureUnc,closureSig,transfer_A_over_C,transfer_A_over_C_Unc,transfer_B_over_D,transfer_B_over_D_Unc,transfer_difference,transfer_pull,status,scan_variable,scan_cut,mJIsoCut,egmIsoCut,mJJCut,dPhiCut,pixelCut
0.005202508290852418,0.0036787270987939007,0.005202505755383145,0.003678727098793464,0.0,0.0,2.535469273075912e-09,1.7928475164821038e-09,3.2456590688078615,3.0637679392942103,0.18467531671283938,0.1305851687654221,3.0609837470240837,3.0609837470240837,5.070938546151824e-09,2.5354692730759125e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2138369547019533,0.13380167173007768,0.21383695343421866,0.13380167173007768,0.0,0.0,1.267734636537956e-09,1.2677346365379562e-09,0.0,0.0,1.0,0.0,1.4142142515975433,,,15.178195337338547,17.189473247308143,,,invalid:C,isolation,0.0,0.0,0.75,150.0,2.0,3
9.886006944857453,5.34289447582347,0.7030556733595703,0.6615564081377743,9.182951241072251,5.301779370988272,3.042563127691095e-08,6.464203649764495e-09,13.403476542551934,6.161068134832727,1.1595414593862858,0.6930184441043545,12.243934988096335,6.121967494048167,9.506931237291614e-08,2.2490335259266885e-08,6.951109037301244,4.380215399713611,0.8291415331111989,0.668613452449971,6.121967494048167,4.3288847292450745,1.0141877092303648e-08,3.5856950329642076e-09,7.811163818668627,7.354883363287626,7.8111637920462,7.354883363287626,0.0,0.0,2.662242736729708e-08,6.079841733104123e-09,11.927675451321946,14.583786041809866,-0.2065210471581287,1.6128818531708689,-0.1314518091756688,1.4222200934853524,1.1806746131913095,1.715938476481279,1.7979510590318228,-0.2937183829959267,-0.13655235273395927,valid,isolation,0.007575757575757576,0.007575757575757576,0.75,150.0,2.0,3
14.495651279258043,6.229097995098885,2.2517162227040375,1.1502938034965509,12.243934988096335,6.121967494048167,6.845767037304963e-08,9.486857334542842e-09,222.05874632537288,125.42230049417638,191.44890862443668,125.0482196844722,30.609837470240837,9.679680521352758,2.306953477476163e-07,3.809924336213084e-08,7.3015908574101225,4.383332607315908,1.1796233430782006,0.6887392447564433,6.121967494048167,4.3288847292450745,2.0283754184607296e-08,5.070938546151825e-09,21.399041675353594,9.211240094368451,12.216090374697815,7.532468358875735,9.182951241072251,5.301779370988272,5.958352791728394e-08,9.053436173220597e-09,75.76891229875625,70.45677786571119,-4.227009869309885,5.354450697277551,-0.8662784554598549,1.9852730127362486,1.465679890897996,10.37704163084694,7.369197946164135,-8.39176861811069,-1.1168860062033659,valid,isolation,0.015151515151515152,0.015151515151515152,0.75,150.0,2.0,3
14.819880705080031,6.231222797434819,2.575945619368129,1.1617450465093517,12.243934988096335,6.121967494048167,9.761556701342262e-08,1.1409611728841604e-08,263.5958645873526,126.155367991326,208.49815677207303,125.48515324943848,55.0977074464335,12.986654187735223,3.6884606702796177e-07,5.2750055510709086e-08,15.430614619147699,8.586230295622233,9.308647098477104,7.41512695038796,6.121967494048167,4.3288847292450745,2.662242736729708e-08,5.8094899330525135e-09,160.52549754430012,116.70255361788564,139.09861122639012,116.42121228727459,21.426886229168588,8.098601761836372,8.874142455765693e-08,1.1051854335790434e-08,25.338318609017172,26.175999408845126,-0.7097518605754753,1.9069692767378996,-0.39091167416151656,0.9604206359149289,0.6698316871409389,1.6420809691906308,1.4292574893212566,-0.681660333275702,-0.4318588335261997,valid,isolation,0.022727272727272728,0.022727272727272728,0.75,150.0,2.0,3
141.42427434854625,116.37514176655417,126.11935549679424,116.17368683866347,15.304918735120419,6.844567736367871,1.1663158656149196e-07,1.2421211955082735e-08,328.6128733238599,131.05839198896126,264.33221419651494,130.30556419141038,64.28065868750576,14.02718972176742,4.3983920667408733e-07,5.359635079432982e-08,15.691052079706838,8.587324813729936,9.5690845324246,7.4163943029892,6.121967494048167,4.3288847292450745,5.323406936716358e-08,2.1278608824071382e-08,161.03083299995978,116.70271119820084,139.60394666303375,116.42137024839492,21.426886229168588,8.098601761836372,1.0775744410572627e-07,1.2225590092386388e-08,32.02046225140051,31.759926920016717,0.7735858119202034,0.29179544198921437,0.9069286109744175,9.013052383622485,8.90716223729477,2.0406829375585605,1.6880814019172707,6.972369446063924,0.7690922051553555,valid,isolation,0.030303030303030304,0.030303030303030304,0.75,150.0,2.0,3
151.96220766090786,116.64740466286352,133.59630504945443,116.40618233403482,18.365902482144502,7.497848291161511,1.2930893292687152e-07,1.305212693471338e-08,340.55466270842885,131.17227851429016,267.0910522639583,130.31230078024643,73.46360992857801,14.995696582323022,5.158924994989341e-07,5.791611806667391e-08,15.820355142291856,8.587871936647547,9.698387586135476,7.417027801024295,6.121967494048167,4.3288847292450745,6.210821182292928e-08,2.15413381953999e-08,283.8246223681059,164.5587835716325,256.2757685117771,164.30236351641284,27.54885372321675,9.182951241072251,1.331121368364854e-07,1.3476204038252636e-08,18.982481732762416,16.756129860842115,0.8750841934652569,0.146125258262552,1.1284314904654233,9.605486494716798,9.030658719962043,1.1998770926461306,0.8351995323467943,8.405609402070667,0.9268304935432118,valid,isolation,0.03787878787878788,0.03787878787878788,0.75,150.0,2.0,3
153.43984665183604,116.65119288054944,135.07394403150846,116.40997840158667,18.365902482144502,7.497848291161511,1.381830753826372e-07,1.3476204038252636e-08,363.5017904477598,131.65999545888116,283.9162124319201,130.73157325315267,79.58557742262617,15.608015856866164,5.932135269603189e-07,6.194829938316018e-08,15.922789850492407,8.588369819394119,9.800822285461885,7.417604273320906,6.121967494048167,4.3288847292450745,7.098235427869497e-08,2.1800901564140433e-08,284.61470100596034,164.56012109963794,257.0658471394896,164.30370313182718,27.54885372321675,9.182951241072251,1.4325401392878903e-07,1.3945081001917517e-08,20.336133724365126,17.68674518766017,0.8674651065670771,0.15309810081912098,1.128146585881004,9.636492605414306,8.98259701451652,1.277171520525735,0.8713705430931046,8.35932108488857,0.9262649526496359,valid,isolation,0.045454545454545456,0.045454545454545456,0.75,150.0,2.0,3
169.53574053156723,117.11748310579222,151.16983789983004,116.87723097352303,18.365902482144502,7.497848291161511,1.495926871114788e-07,1.40025867345544e-08,384.46349960304633,132.14095440985838,298.75595404498455,131.14450972252322,85.70754491667435,16.197203523672744,6.413874431487612e-07,6.243927881226215e-08,15.98860891456293,8.58846992784782,9.86664134699694,7.417720182269963,6.121967494048167,4.3288847292450745,7.351782355177088e-08,2.1874496822251636e-08,295.24516775023886,164.7527827190866,264.6353301227989,164.46818293726938,30.609837470240837,9.679680521352758,1.5719909493070657e-07,1.4565162077556814e-08,20.82010887398293,17.64263899049093,0.877193394096708,0.1342632397965842,1.2556318968848272,10.60353289254256,9.278941429406148,1.3021838851170673,0.8534201737652702,9.301349007425493,0.9982017853923515,valid,isolation,0.05303030303030303,0.05303030303030303,0.75,150.0,2.0,3
175.74764021099327,117.19746861270896,151.2597700776015,116.87724191317375,24.48786997619267,8.657769458490149,1.5719909493070657e-07,1.434278013185683e-08,412.803482496701,132.69406304618238,314.85200189857653,131.5594408612273,97.95147990477068,17.315538916980298,6.933537778793868e-07,6.595328332217114e-08,15.996104702655229,8.588471019122109,9.874137135089239,7.41772144578166,6.121967494048167,4.3288847292450745,7.351782355177088e-08,2.1874496822251636e-08,295.27102630642275,164.75278292208097,264.66118866630546,164.468183140615,30.609837470240837,9.679680521352758,1.6987644129608613e-07,1.531809589560633e-08,22.36334465402405,18.74966290682512,0.8727530871699,0.13631596929817752,1.2923340156849783,10.986902341406939,9.406242573138673,1.398049404509831,0.9002609385689404,9.588852936897108,1.0147765639689912,valid,isolation,0.06060606060606061,0.06060606060606061,0.75,150.0,2.0,3
191.21421342563923,117.65976689001083,166.7263432909797,117.34080182364241,24.48786997619267,8.657769458490149,1.5846682956724452e-07,1.4398697615390951e-08,434.70849065453535,133.17300101163724,330.6350425370081,131.97151612170325,104.07344739881884,17.848448979800747,7.187084706101459e-07,6.619651503778834e-08,16.756825922621417,8.614357322616373,10.634858353787692,7.447678100094225,6.121967494048167,4.3288847292450745,7.478555818830883e-08,2.1911201754704713e-08,313.042756603625,165.10898791948756,279.37193519619984,164.79657780215732,33.67082121726492,10.152134578255039,1.9016019548069342e-07,1.6135627648338933e-08,23.26945553385533,18.56188600479296,0.8783068731294679,0.12259910253365476,1.409938878915689,11.41112370019333,9.1496242699009,1.3886553241829633,0.8470065081109512,10.022468376010368,1.090733044006308,valid,isolation,0.06818181818181818,0.06818181818181818,0.75,150.0,2.0,3
